date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band2,0.1296,0.2062,4.0918,0.0766,0.1637,0.0006,0.0237,25,25,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band2,0.1325,0.2171,4.1542,0.0846,0.1662,0.0007,0.0260,25,25,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band2,0.1327,0.2178,4.1629,0.0851,0.1665,0.0007,0.0260,25,25,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band2,0.1329,0.2187,4.1770,0.0858,0.1671,0.0006,0.0254,25,25,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band2,0.1320,0.2178,4.2274,0.0858,0.1691,0.0007,0.0256,25,25,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band2,0.1322,0.2185,4.2386,0.0863,0.1695,0.0007,0.0257,25,25,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band2,0.1325,0.2427,4.3586,0.1102,0.1743,0.0009,0.0308,25,25,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band2,0.1348,0.2435,4.3865,0.1087,0.1755,0.0009,0.0302,25,25,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band2,0.1377,0.2433,4.4186,0.1056,0.1767,0.0009,0.0293,25,25,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band2,0.1379,0.2437,4.4255,0.1058,0.1770,0.0008,0.0291,25,25,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band2,0.1366,0.2444,4.4285,0.1078,0.1771,0.0009,0.0295,25,25,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band2,0.1366,0.2473,4.4400,0.1107,0.1776,0.0009,0.0298,25,25,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band2,0.1385,0.2435,4.4288,0.1050,0.1772,0.0008,0.0284,25,25,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band2,0.1406,0.2475,4.5053,0.1069,0.1802,0.0008,0.0287,25,25,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band2,0.1380,0.2480,4.4978,0.1100,0.1799,0.0009,0.0292,25,25,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band2,0.1433,0.2458,4.5430,0.1025,0.1817,0.0008,0.0290,25,25,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band2,0.1426,0.2466,4.5294,0.1040,0.1812,0.0009,0.0293,25,25,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band2,0.1455,0.2478,4.5791,0.1023,0.1832,0.0009,0.0292,25,25,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band2,0.1459,0.2483,4.5890,0.1024,0.1836,0.0009,0.0293,25,25,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band2,0.1463,0.2488,4.5996,0.1025,0.1840,0.0009,0.0294,25,25,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band2,0.1478,0.2509,4.6280,0.1031,0.1851,0.0009,0.0293,25,25,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band2,0.1482,0.2512,4.6366,0.1030,0.1855,0.0009,0.0294,25,25,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band2,0.1487,0.2516,4.6529,0.1029,0.1861,0.0009,0.0299,25,25,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band2,0.1490,0.2506,4.6607,0.1016,0.1864,0.0009,0.0299,25,25,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band2,0.1496,0.2514,4.6786,0.1018,0.1871,0.0009,0.0308,25,25,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band2,0.1499,0.2517,4.6864,0.1018,0.1875,0.0009,0.0308,25,25,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band2,0.1502,0.2519,4.6944,0.1017,0.1878,0.0010,0.0309,25,25,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band2,0.1537,0.2556,4.7762,0.1019,0.1910,0.0010,0.0314,25,25,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band2,0.1540,0.2564,4.8026,0.1024,0.1921,0.0010,0.0314,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band2,0.1563,0.2595,4.8342,0.1032,0.1934,0.0011,0.0326,25,25,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band2,0.1560,0.2606,4.8412,0.1046,0.1936,0.0011,0.0328,25,25,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band2,0.1562,0.2654,4.8807,0.1092,0.1952,0.0012,0.0344,25,25,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band2,0.1567,0.2664,4.8910,0.1097,0.1956,0.0012,0.0350,25,25,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band2,0.1565,0.2722,4.9384,0.1157,0.1975,0.0013,0.0359,25,25,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band2,0.1567,0.2733,4.9458,0.1166,0.1978,0.0013,0.0360,25,25,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band2,0.1568,0.2741,4.9521,0.1173,0.1981,0.0013,0.0361,25,25,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band2,0.1582,0.2725,4.9891,0.1143,0.1996,0.0012,0.0352,25,25,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band2,0.1611,0.2724,5.0447,0.1113,0.2018,0.0012,0.0340,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band2,0.1626,0.2786,5.1113,0.1160,0.2045,0.0012,0.0347,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band2,0.1629,0.2808,5.1232,0.1179,0.2049,0.0012,0.0348,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band2,0.1632,0.2814,5.1332,0.1182,0.2053,0.0012,0.0348,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band2,0.1636,0.2819,5.1432,0.1183,0.2057,0.0012,0.0348,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band2,0.1767,0.2846,5.4769,0.1079,0.2191,0.0011,0.0336,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band2,0.1755,0.2847,5.4500,0.1092,0.2180,0.0012,0.0340,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band2,0.1791,0.2855,5.5358,0.1064,0.2214,0.0012,0.0341,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band2,0.1827,0.2884,5.6116,0.1057,0.2245,0.0011,0.0334,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band2,0.1832,0.2891,5.6284,0.1059,0.2251,0.0011,0.0334,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band2,0.1836,0.2898,5.6444,0.1062,0.2258,0.0011,0.0335,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band2,0.1840,0.2905,5.6608,0.1065,0.2264,0.0011,0.0336,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band2,0.1845,0.2912,5.6770,0.1067,0.2271,0.0011,0.0337,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band2,0.1848,0.2917,5.6887,0.1069,0.2275,0.0011,0.0337,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band2,0.1849,0.2921,5.6964,0.1072,0.2279,0.0011,0.0338,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band2,0.1914,0.2908,5.8263,0.0994,0.2331,0.0010,0.0313,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band2,0.1945,0.2927,5.8970,0.0982,0.2359,0.0009,0.0307,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band2,0.2142,0.2917,6.1787,0.0775,0.2471,0.0006,0.0249,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band2,0.2150,0.2973,6.2806,0.0823,0.2512,0.0006,0.0251,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band2,0.2156,0.2939,6.2776,0.0783,0.2511,0.0006,0.0238,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band2,0.2204,0.2968,6.3833,0.0764,0.2553,0.0005,0.0232,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band2,0.2295,0.2922,6.4923,0.0627,0.2597,0.0004,0.0195,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band2,0.2364,0.2923,6.5919,0.0559,0.2637,0.0003,0.0178,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band2,0.2384,0.2928,6.5203,0.0544,0.2608,0.0003,0.0174,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band2,0.2389,0.2933,6.5318,0.0544,0.2613,0.0003,0.0174,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band2,0.2392,0.2939,6.5429,0.0547,0.2617,0.0003,0.0175,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band2,0.2394,0.2942,6.5506,0.0548,0.2620,0.0003,0.0175,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band2,0.2396,0.2947,6.5590,0.0551,0.2624,0.0003,0.0176,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band2,0.2398,0.2949,6.5656,0.0551,0.2626,0.0003,0.0176,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band2,0.2400,0.2954,6.5732,0.0554,0.2629,0.0003,0.0176,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band2,0.2402,0.2958,6.5785,0.0556,0.2631,0.0003,0.0177,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band2,0.2438,0.2983,6.6426,0.0545,0.2657,0.0003,0.0169,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band2,0.2439,0.2987,6.6474,0.0548,0.2659,0.0003,0.0170,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band2,0.2424,0.3009,6.6790,0.0585,0.2672,0.0003,0.0180,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band2,0.2451,0.3029,6.7244,0.0578,0.2690,0.0003,0.0164,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band2,0.2452,0.3135,6.7984,0.0683,0.2719,0.0003,0.0185,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band2,0.2444,0.3115,6.7371,0.0671,0.2695,0.0003,0.0177,25,25,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band2,0.2456,0.3414,4.9108,0.0958,0.2728,0.0006,0.0244,25,18,72.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band2,0.2518,0.3500,5.0679,0.0982,0.2815,0.0007,0.0266,25,18,72.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band2,0.2598,0.3505,4.6790,0.0907,0.2924,0.0007,0.0263,25,16,64.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band2,0.2577,0.3409,5.1662,0.0832,0.2870,0.0005,0.0215,25,18,72.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band2,0.2578,0.3413,5.1697,0.0835,0.2872,0.0005,0.0216,25,18,72.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band2,0.2602,0.3315,7.3237,0.0713,0.2929,0.0004,0.0190,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band2,0.2600,0.3292,7.3231,0.0692,0.2929,0.0003,0.0185,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band2,0.2561,0.3343,7.2632,0.0782,0.2905,0.0003,0.0186,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band2,0.2560,0.3345,7.2655,0.0785,0.2906,0.0003,0.0186,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band2,0.2559,0.3347,7.2663,0.0788,0.2907,0.0003,0.0186,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band2,0.2559,0.3348,7.2667,0.0789,0.2907,0.0003,0.0186,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band2,0.2559,0.3354,7.2684,0.0795,0.2907,0.0003,0.0186,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band2,0.2559,0.3360,7.2702,0.0801,0.2908,0.0003,0.0186,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band2,0.2523,0.3375,7.2466,0.0852,0.2899,0.0004,0.0193,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band2,0.2522,0.3378,7.2455,0.0856,0.2898,0.0004,0.0193,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band2,0.2522,0.3379,7.2465,0.0857,0.2899,0.0004,0.0194,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band2,0.2522,0.3379,7.2474,0.0857,0.2899,0.0004,0.0194,25,25,100.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band2,0.2522,0.3381,7.2189,0.0859,0.2888,0.0004,0.0193,25,25,100.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band2,0.2522,0.3381,7.2175,0.0859,0.2887,0.0004,0.0192,25,25,100.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band2,0.2530,0.3500,7.2431,0.0970,0.2897,0.0004,0.0208,25,25,100.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band2,0.2530,0.3500,7.2425,0.0970,0.2897,0.0004,0.0208,25,25,100.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band2,0.2457,0.3408,5.9518,0.0951,0.2834,0.0005,0.0230,25,21,84.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band2,0.2456,0.3153,3.5339,0.0697,0.2718,0.0004,0.0187,25,13,52.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band2,0.2739,0.3604,1.5941,0.0865,0.3188,0.0011,0.0325,25,5,20.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band2,0.2743,0.3603,1.5950,0.0860,0.3190,0.0010,0.0323,25,5,20.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band2,0.2519,0.3561,5.8797,0.1042,0.2940,0.0011,0.0327,25,20,80.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band2,0.2519,0.3560,5.8808,0.1041,0.2940,0.0011,0.0326,25,20,80.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band2,0.2520,0.3559,5.8814,0.1039,0.2941,0.0011,0.0325,25,20,80.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band2,0.2665,0.3629,7.5558,0.0964,0.3022,0.0007,0.0266,25,25,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band2,0.2631,0.3487,7.4384,0.0856,0.2975,0.0005,0.0222,25,25,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band2,0.2626,0.3509,7.4284,0.0883,0.2971,0.0005,0.0228,25,25,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band2,0.2625,0.3441,7.3824,0.0816,0.2953,0.0004,0.0209,25,25,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band2,0.2624,0.3438,7.3785,0.0814,0.2951,0.0004,0.0208,25,25,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band2,0.2625,0.3434,7.3758,0.0809,0.2950,0.0004,0.0207,25,25,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band2,0.2626,0.3430,7.3730,0.0804,0.2949,0.0004,0.0206,25,25,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band2,0.2626,0.3425,7.3700,0.0799,0.2948,0.0004,0.0205,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band2,0.2624,0.3418,7.3613,0.0794,0.2945,0.0004,0.0203,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band2,0.2622,0.3413,7.3546,0.0791,0.2942,0.0004,0.0202,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band2,0.2621,0.3407,7.3478,0.0786,0.2939,0.0004,0.0201,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band2,0.2619,0.3371,7.3237,0.0752,0.2929,0.0004,0.0193,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band2,0.2618,0.3368,7.3193,0.0750,0.2928,0.0004,0.0192,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band2,0.2642,0.3353,7.3318,0.0711,0.2933,0.0003,0.0185,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band2,0.2640,0.3350,7.3254,0.0710,0.2930,0.0003,0.0184,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band2,0.2639,0.3363,7.3125,0.0724,0.2925,0.0003,0.0186,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band2,0.2580,0.3310,7.2003,0.0730,0.2880,0.0004,0.0191,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band2,0.2631,0.3382,7.3110,0.0751,0.2924,0.0004,0.0204,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band2,0.2701,0.3466,7.4506,0.0765,0.2980,0.0004,0.0212,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band2,0.2646,0.3515,7.4051,0.0869,0.2962,0.0007,0.0263,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band2,0.2630,0.3508,7.3941,0.0878,0.2958,0.0007,0.0268,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band2,0.2628,0.3504,7.3870,0.0876,0.2955,0.0007,0.0267,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band2,0.2626,0.3500,7.3801,0.0874,0.2952,0.0007,0.0266,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band2,0.2625,0.3501,7.3757,0.0876,0.2950,0.0007,0.0267,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band2,0.2629,0.3480,7.3326,0.0851,0.2933,0.0007,0.0261,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band2,0.2622,0.3482,7.3317,0.0860,0.2933,0.0007,0.0266,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band2,0.2618,0.3477,7.3192,0.0859,0.2928,0.0007,0.0266,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band2,0.2587,0.3490,7.3045,0.0903,0.2922,0.0007,0.0265,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band2,0.2584,0.3486,7.2939,0.0902,0.2918,0.0007,0.0264,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band2,0.2580,0.3481,7.2828,0.0901,0.2913,0.0007,0.0263,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band2,0.2576,0.3477,7.2736,0.0901,0.2909,0.0007,0.0263,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band2,0.2572,0.3496,7.2867,0.0924,0.2915,0.0007,0.0273,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band2,0.2568,0.3494,7.2774,0.0926,0.2911,0.0007,0.0273,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band2,0.2541,0.3519,7.2462,0.0978,0.2898,0.0008,0.0282,25,25,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band2,0.2512,0.3440,7.1512,0.0928,0.2860,0.0007,0.0270,25,25,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band2,0.2515,0.3480,7.1630,0.0965,0.2865,0.0007,0.0263,25,25,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band2,0.2500,0.3524,7.1144,0.1024,0.2846,0.0006,0.0254,25,25,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band2,0.2498,0.3516,7.1036,0.1018,0.2841,0.0006,0.0253,25,25,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band2,0.2496,0.3508,7.0921,0.1012,0.2837,0.0006,0.0251,25,25,100.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band2,0.2493,0.3499,7.0808,0.1006,0.2832,0.0006,0.0250,25,25,100.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band2,0.2421,0.3781,4.0752,0.1360,0.2911,0.0015,0.0387,25,14,56.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band2,0.2282,0.2594,0.9921,0.0312,0.2480,0.0002,0.0126,25,4,16.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band2,0.2277,0.2588,0.9900,0.0311,0.2475,0.0002,0.0125,25,4,16.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band2,0.2271,0.2581,0.9877,0.0310,0.2469,0.0002,0.0125,25,4,16.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band2,0.2265,0.2575,0.9856,0.0310,0.2464,0.0002,0.0125,25,4,16.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band2,0.2280,0.3447,6.5191,0.1167,0.2716,0.0015,0.0392,25,24,96.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band2,0.2274,0.3440,6.5065,0.1166,0.2711,0.0015,0.0390,25,24,96.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band2,0.2267,0.3432,6.4935,0.1165,0.2706,0.0015,0.0389,25,24,96.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band2,0.2260,0.3426,6.4755,0.1166,0.2698,0.0015,0.0389,25,24,96.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band2,0.2255,0.3420,6.4610,0.1165,0.2692,0.0015,0.0388,25,24,96.00
