date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band2,0.1740,0.2449,5.3197,0.0709,0.2128,0.0003,0.0169,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band2,0.1744,0.2454,5.3301,0.0710,0.2132,0.0003,0.0170,25,25,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band2,0.1737,0.2544,5.5354,0.0807,0.2214,0.0005,0.0215,25,25,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band2,0.1741,0.2543,5.5417,0.0802,0.2217,0.0005,0.0216,25,25,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band2,0.1744,0.2543,5.5482,0.0799,0.2219,0.0005,0.0216,25,25,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band2,0.1747,0.2571,5.6069,0.0824,0.2243,0.0004,0.0211,25,25,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band2,0.1767,0.2610,5.6304,0.0843,0.2252,0.0004,0.0209,25,25,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band2,0.1770,0.2545,5.5221,0.0775,0.2209,0.0004,0.0208,25,25,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band2,0.1773,0.2548,5.5289,0.0775,0.2212,0.0004,0.0209,25,25,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band2,0.1807,0.2513,5.5531,0.0706,0.2221,0.0004,0.0194,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band2,0.1811,0.2474,5.5183,0.0663,0.2207,0.0003,0.0180,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band2,0.1806,0.2562,5.5968,0.0756,0.2239,0.0003,0.0183,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band2,0.1883,0.2560,5.6166,0.0677,0.2247,0.0003,0.0162,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band2,0.1885,0.2565,5.6270,0.0680,0.2251,0.0003,0.0163,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band2,0.1892,0.2575,5.6531,0.0683,0.2261,0.0003,0.0165,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band2,0.1899,0.2592,5.6858,0.0693,0.2274,0.0003,0.0164,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band2,0.1885,0.2512,5.6623,0.0627,0.2265,0.0003,0.0162,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band2,0.1883,0.2439,5.5293,0.0556,0.2212,0.0002,0.0154,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band2,0.1885,0.2440,5.5385,0.0555,0.2215,0.0002,0.0155,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band2,0.1888,0.2439,5.5426,0.0551,0.2217,0.0002,0.0156,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band2,0.1948,0.2663,5.7548,0.0715,0.2302,0.0003,0.0170,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band2,0.1953,0.2670,5.7657,0.0717,0.2306,0.0003,0.0170,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band2,0.1959,0.2676,5.7769,0.0717,0.2311,0.0003,0.0171,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band2,0.1979,0.2729,5.8414,0.0750,0.2337,0.0003,0.0177,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band2,0.1982,0.2767,5.8687,0.0785,0.2347,0.0003,0.0182,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band2,0.1985,0.2761,6.0081,0.0776,0.2403,0.0003,0.0174,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band2,0.2012,0.2768,6.1374,0.0756,0.2455,0.0002,0.0154,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band2,0.2132,0.2876,6.3957,0.0744,0.2558,0.0002,0.0137,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band2,0.2149,0.2884,6.4213,0.0735,0.2569,0.0002,0.0136,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band2,0.2435,0.2890,6.5254,0.0455,0.2610,0.0001,0.0106,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band2,0.2443,0.2893,6.5397,0.0450,0.2616,0.0001,0.0106,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band2,0.2451,0.2896,6.5535,0.0445,0.2621,0.0001,0.0106,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band2,0.2458,0.2900,6.5680,0.0442,0.2627,0.0001,0.0107,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band2,0.2474,0.2867,6.5561,0.0393,0.2622,0.0001,0.0101,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band2,0.2479,0.2873,6.5723,0.0394,0.2629,0.0001,0.0101,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band2,0.2483,0.2877,6.5826,0.0394,0.2633,0.0001,0.0101,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band2,0.2545,0.2904,6.7159,0.0359,0.2686,0.0001,0.0098,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band2,0.2550,0.2908,6.7278,0.0358,0.2691,0.0001,0.0098,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band2,0.2555,0.2938,6.7489,0.0383,0.2700,0.0001,0.0105,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band2,0.2560,0.2945,6.7601,0.0385,0.2704,0.0001,0.0105,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band2,0.2517,0.2951,6.6958,0.0434,0.2678,0.0001,0.0117,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band2,0.2538,0.2957,6.7301,0.0419,0.2692,0.0001,0.0113,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band2,0.2550,0.2976,6.7594,0.0426,0.2704,0.0001,0.0115,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band2,0.2597,0.3001,6.8460,0.0404,0.2738,0.0001,0.0110,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band2,0.2596,0.3014,6.8508,0.0418,0.2740,0.0001,0.0112,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band2,0.2637,0.3072,6.9547,0.0435,0.2782,0.0001,0.0112,25,25,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band2,0.2642,0.3075,6.9648,0.0433,0.2786,0.0001,0.0111,25,25,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band2,0.2607,0.3116,6.9236,0.0509,0.2769,0.0002,0.0132,25,25,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band2,0.2610,0.3120,6.9311,0.0510,0.2772,0.0002,0.0132,25,25,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band2,0.2550,0.3142,6.8967,0.0592,0.2759,0.0002,0.0141,25,25,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band2,0.2551,0.3145,6.9029,0.0594,0.2761,0.0002,0.0141,25,25,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band2,0.2549,0.3151,6.9040,0.0602,0.2762,0.0002,0.0143,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band2,0.2523,0.3230,6.9131,0.0707,0.2765,0.0003,0.0162,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band2,0.2552,0.3197,6.9368,0.0645,0.2775,0.0002,0.0149,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band2,0.2550,0.3167,6.9365,0.0617,0.2775,0.0002,0.0148,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band2,0.2550,0.3169,6.9394,0.0619,0.2776,0.0002,0.0148,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band2,0.2548,0.3170,6.9416,0.0622,0.2777,0.0002,0.0149,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band2,0.2553,0.3169,6.9478,0.0616,0.2779,0.0002,0.0147,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band2,0.2557,0.3168,6.9536,0.0611,0.2781,0.0002,0.0146,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band2,0.2490,0.3214,6.8544,0.0724,0.2742,0.0003,0.0175,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band2,0.2471,0.3210,6.8436,0.0739,0.2737,0.0003,0.0180,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band2,0.2470,0.3212,6.8441,0.0742,0.2738,0.0003,0.0181,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band2,0.2468,0.3213,6.8443,0.0745,0.2738,0.0003,0.0181,25,25,100.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band2,0.2440,0.3132,6.8904,0.0692,0.2756,0.0003,0.0163,25,25,100.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band2,0.2437,0.3133,6.8885,0.0696,0.2755,0.0003,0.0164,25,25,100.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band2,0.2483,0.2962,3.2738,0.0479,0.2728,0.0003,0.0162,25,12,48.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band2,0.2475,0.2967,3.2679,0.0492,0.2723,0.0003,0.0163,25,12,48.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band2,0.2406,0.2948,6.6888,0.0542,0.2676,0.0002,0.0146,25,25,100.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band2,0.2405,0.2976,6.7329,0.0571,0.2693,0.0003,0.0160,25,25,100.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band2,0.2399,0.3003,6.7910,0.0604,0.2716,0.0004,0.0190,25,25,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band2,0.2545,0.3094,6.9412,0.0549,0.2776,0.0003,0.0168,25,25,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band2,0.2547,0.3093,6.9412,0.0546,0.2776,0.0003,0.0168,25,25,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band2,0.2533,0.3144,6.9977,0.0611,0.2799,0.0003,0.0177,25,25,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band2,0.2711,0.3242,7.1855,0.0531,0.2874,0.0002,0.0136,25,25,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band2,0.2704,0.3218,7.1806,0.0514,0.2872,0.0002,0.0128,25,25,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band2,0.2724,0.3220,7.2545,0.0496,0.2902,0.0002,0.0128,25,25,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band2,0.2730,0.3262,7.2810,0.0532,0.2912,0.0002,0.0127,25,25,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band2,0.2688,0.3248,7.2214,0.0560,0.2889,0.0002,0.0139,25,25,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band2,0.2682,0.3274,7.2291,0.0592,0.2892,0.0002,0.0146,25,25,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band2,0.2676,0.3238,7.1971,0.0562,0.2879,0.0002,0.0139,25,25,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band2,0.2675,0.3161,7.1797,0.0486,0.2872,0.0002,0.0124,25,25,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band2,0.2667,0.3167,7.1285,0.0500,0.2851,0.0002,0.0129,25,25,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band2,0.2660,0.3166,7.1212,0.0506,0.2848,0.0002,0.0130,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band2,0.2659,0.3178,7.1346,0.0519,0.2854,0.0002,0.0131,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band2,0.2684,0.3153,7.1639,0.0469,0.2866,0.0002,0.0129,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band2,0.2683,0.3162,7.1892,0.0479,0.2876,0.0002,0.0129,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band2,0.2687,0.3149,7.1894,0.0462,0.2876,0.0002,0.0127,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band2,0.2686,0.3144,7.1833,0.0458,0.2873,0.0002,0.0126,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band2,0.2662,0.3099,7.1309,0.0437,0.2852,0.0002,0.0126,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band2,0.2562,0.3089,7.0058,0.0527,0.2802,0.0002,0.0141,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band2,0.2563,0.3124,7.0332,0.0561,0.2813,0.0002,0.0147,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band2,0.2431,0.3017,6.8126,0.0586,0.2725,0.0002,0.0151,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band2,0.2435,0.3013,6.8091,0.0578,0.2724,0.0002,0.0150,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band2,0.2404,0.3045,7.0274,0.0641,0.2811,0.0002,0.0151,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band2,0.2386,0.2983,7.0173,0.0597,0.2807,0.0002,0.0144,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band2,0.2352,0.2975,7.0190,0.0623,0.2808,0.0002,0.0143,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band2,0.2349,0.3078,7.0207,0.0729,0.2808,0.0002,0.0149,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band2,0.2347,0.3176,7.0183,0.0829,0.2807,0.0002,0.0157,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band2,0.2515,0.3152,7.0524,0.0637,0.2821,0.0002,0.0138,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band2,0.2487,0.3136,7.0446,0.0649,0.2818,0.0002,0.0148,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band2,0.2576,0.3069,7.0483,0.0493,0.2819,0.0002,0.0133,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band2,0.2444,0.3040,6.8728,0.0596,0.2749,0.0003,0.0170,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band2,0.2437,0.3015,6.8094,0.0578,0.2724,0.0003,0.0183,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band2,0.2430,0.3012,6.7991,0.0582,0.2720,0.0003,0.0183,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band2,0.2397,0.2993,6.7083,0.0596,0.2683,0.0004,0.0191,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band2,0.2391,0.2989,6.6977,0.0598,0.2679,0.0004,0.0191,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band2,0.2297,0.2992,6.6206,0.0695,0.2648,0.0005,0.0218,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band2,0.2287,0.3000,6.5970,0.0713,0.2639,0.0005,0.0219,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band2,0.2278,0.2992,6.5754,0.0714,0.2630,0.0005,0.0221,25,25,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band2,0.2274,0.2987,6.5617,0.0713,0.2625,0.0005,0.0220,25,25,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band2,0.2270,0.2981,6.5474,0.0711,0.2619,0.0005,0.0220,25,25,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band2,0.2266,0.2976,6.5328,0.0710,0.2613,0.0005,0.0219,25,25,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band2,0.2263,0.2971,6.5234,0.0708,0.2609,0.0005,0.0219,25,25,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band2,0.2260,0.2966,6.5138,0.0706,0.2606,0.0005,0.0218,25,25,100.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band2,0.2169,0.2969,6.3596,0.0800,0.2544,0.0006,0.0238,25,25,100.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band2,0.2027,0.2846,5.8739,0.0819,0.2447,0.0007,0.0270,25,24,96.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band2,0.2023,0.2824,5.3052,0.0801,0.2411,0.0006,0.0254,25,22,88.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band2,0.2161,0.3111,6.4368,0.0950,0.2575,0.0004,0.0205,25,25,100.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band2,0.2277,0.3160,6.5736,0.0883,0.2629,0.0004,0.0205,25,25,100.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band2,0.2275,0.3154,6.5602,0.0879,0.2624,0.0004,0.0205,25,25,100.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band2,0.2155,0.3019,6.3059,0.0864,0.2522,0.0005,0.0213,25,25,100.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band2,0.2154,0.3092,6.3638,0.0938,0.2546,0.0006,0.0240,25,25,100.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band2,0.2199,0.3013,6.4233,0.0814,0.2569,0.0003,0.0182,25,25,100.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band2,0.2197,0.3008,6.4096,0.0811,0.2564,0.0003,0.0181,25,25,100.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band2,0.2206,0.2998,6.5073,0.0792,0.2603,0.0003,0.0179,25,25,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band2,0.2202,0.2991,6.4910,0.0789,0.2596,0.0003,0.0179,25,25,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band2,0.2231,0.3221,6.6370,0.0990,0.2655,0.0006,0.0254,25,25,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band2,0.2469,0.3184,6.9961,0.0715,0.2798,0.0004,0.0195,25,25,100.00
