MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band6,0.1023,0.1543,0.7645,0.0520,0.1274,0.0005,0.0212,20,6,30.00
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band6,0.1006,0.1773,1.4080,0.0767,0.1280,0.0008,0.0281,20,11,55.00
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band6,0.1008,0.1852,2.1871,0.0844,0.1367,0.0007,0.0269,20,16,80.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band6,0.1009,0.1852,2.1952,0.0843,0.1372,0.0007,0.0269,20,16,80.00
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band6,0.1011,0.2047,2.5962,0.1036,0.1527,0.0011,0.0337,20,17,85.00
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band6,0.1014,0.2047,2.6026,0.1033,0.1531,0.0011,0.0336,20,17,85.00
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band6,0.1016,0.2409,3.1698,0.1393,0.1668,0.0013,0.0367,20,19,95.00
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band6,0.1018,0.2411,3.1759,0.1393,0.1672,0.0013,0.0366,20,19,95.00
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band6,0.1020,0.2413,3.3357,0.1393,0.1756,0.0013,0.0359,20,19,95.00
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band6,0.1021,0.2416,3.3512,0.1395,0.1764,0.0013,0.0360,20,19,95.00
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band6,0.1051,0.2418,3.6214,0.1367,0.1906,0.0010,0.0310,20,19,95.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band6,0.1140,0.2425,3.9761,0.1285,0.1988,0.0009,0.0300,20,20,100.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band6,0.1153,0.2382,3.8817,0.1229,0.1941,0.0008,0.0280,20,20,100.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band6,0.1307,0.2455,3.9493,0.1148,0.1975,0.0008,0.0284,20,20,100.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band6,0.1308,0.2458,3.9639,0.1150,0.1982,0.0008,0.0284,20,20,100.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band6,0.1309,0.2461,3.9787,0.1152,0.1989,0.0008,0.0284,20,20,100.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band6,0.1411,0.2453,4.1006,0.1042,0.2050,0.0006,0.0252,20,20,100.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band6,0.1453,0.2538,4.1451,0.1085,0.2073,0.0007,0.0268,20,20,100.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band6,0.1454,0.2540,4.1874,0.1086,0.2094,0.0007,0.0267,20,20,100.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band6,0.1436,0.2476,4.1756,0.1040,0.2088,0.0007,0.0264,20,20,100.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band6,0.1426,0.2566,4.3020,0.1140,0.2151,0.0008,0.0282,20,20,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band6,0.1429,0.2581,4.3204,0.1152,0.2160,0.0008,0.0284,20,20,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band6,0.1431,0.2553,4.3531,0.1122,0.2177,0.0009,0.0297,20,20,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band6,0.1459,0.2820,4.4796,0.1361,0.2240,0.0010,0.0316,20,20,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band6,0.1470,0.2758,4.4642,0.1288,0.2232,0.0009,0.0307,20,20,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band6,0.1413,0.2792,4.5584,0.1379,0.2279,0.0010,0.0310,20,20,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band6,0.1421,0.2807,4.5869,0.1386,0.2293,0.0010,0.0312,20,20,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band6,0.1472,0.2845,4.7106,0.1373,0.2355,0.0010,0.0317,20,20,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band6,0.1486,0.2862,4.7487,0.1376,0.2374,0.0010,0.0316,20,20,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band6,0.1494,0.2895,4.8420,0.1401,0.2421,0.0010,0.0321,20,20,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band6,0.1509,0.2931,4.9226,0.1422,0.2461,0.0010,0.0315,20,20,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band6,0.1453,0.2946,4.9426,0.1493,0.2471,0.0011,0.0327,20,20,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band6,0.1443,0.2982,5.0066,0.1539,0.2503,0.0011,0.0339,20,20,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band6,0.1474,0.2986,4.9982,0.1512,0.2499,0.0011,0.0339,20,20,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band6,0.1493,0.2962,5.0121,0.1469,0.2506,0.0010,0.0318,20,20,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band6,0.1491,0.2968,5.0142,0.1477,0.2507,0.0010,0.0318,20,20,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band6,0.1522,0.2988,5.0370,0.1466,0.2519,0.0010,0.0313,20,20,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band6,0.1551,0.3002,5.0768,0.1451,0.2538,0.0010,0.0310,20,20,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band6,0.1557,0.3014,5.0950,0.1457,0.2547,0.0010,0.0311,20,20,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band6,0.1536,0.3026,5.1179,0.1490,0.2559,0.0010,0.0317,20,20,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band6,0.1548,0.3040,5.1294,0.1492,0.2565,0.0010,0.0316,20,20,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band6,0.1588,0.3008,5.1371,0.1420,0.2569,0.0009,0.0296,20,20,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band6,0.1604,0.3029,5.2083,0.1425,0.2604,0.0009,0.0295,20,20,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band6,0.1607,0.3040,5.2270,0.1433,0.2614,0.0009,0.0296,20,20,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band6,0.1611,0.3050,5.2451,0.1439,0.2623,0.0009,0.0297,20,20,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band6,0.1620,0.3054,5.2337,0.1434,0.2617,0.0009,0.0298,20,20,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band6,0.1619,0.3048,5.2327,0.1429,0.2616,0.0009,0.0296,20,20,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band6,0.1653,0.3066,5.2674,0.1413,0.2634,0.0009,0.0295,20,20,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band6,0.1779,0.3071,5.3772,0.1292,0.2689,0.0008,0.0284,20,20,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band6,0.1750,0.3091,5.4218,0.1341,0.2711,0.0008,0.0289,20,20,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band6,0.1809,0.3132,5.5073,0.1323,0.2754,0.0009,0.0299,20,20,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band6,0.1856,0.3147,5.5239,0.1291,0.2762,0.0009,0.0296,20,20,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band6,0.1865,0.3157,5.5405,0.1292,0.2770,0.0010,0.0317,20,20,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band6,0.1864,0.3156,5.5380,0.1292,0.2769,0.0010,0.0320,20,20,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band6,0.1875,0.3172,5.5655,0.1297,0.2783,0.0010,0.0322,20,20,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band6,0.1897,0.3215,5.5748,0.1318,0.2787,0.0011,0.0325,20,20,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band6,0.1897,0.3272,5.6503,0.1375,0.2825,0.0012,0.0345,20,20,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band6,0.2050,0.3354,5.7577,0.1304,0.2879,0.0012,0.0342,20,20,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band6,0.2172,0.3403,5.8424,0.1231,0.2921,0.0009,0.0299,20,20,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band6,0.2128,0.3348,5.7103,0.1220,0.2855,0.0010,0.0312,20,20,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band6,0.2131,0.3358,5.7222,0.1227,0.2861,0.0010,0.0313,20,20,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band6,0.2134,0.3368,5.7261,0.1234,0.2863,0.0010,0.0312,20,20,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band6,0.2113,0.3281,5.7120,0.1168,0.2856,0.0009,0.0295,20,20,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band6,0.2216,0.3375,5.7390,0.1159,0.2870,0.0009,0.0296,20,20,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band6,0.2261,0.3380,5.7925,0.1119,0.2896,0.0009,0.0298,20,20,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band6,0.2323,0.3453,5.7928,0.1130,0.2896,0.0011,0.0332,20,20,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band6,0.2329,0.3462,5.8055,0.1133,0.2903,0.0011,0.0333,20,20,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band6,0.2340,0.3471,5.8050,0.1131,0.2902,0.0011,0.0335,20,20,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band6,0.2262,0.3479,5.8591,0.1217,0.2930,0.0010,0.0314,20,20,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band6,0.2274,0.3494,5.8755,0.1220,0.2938,0.0010,0.0315,20,20,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band6,0.2274,0.3340,5.8647,0.1066,0.2932,0.0008,0.0281,20,20,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band6,0.2352,0.3381,5.9076,0.1029,0.2954,0.0008,0.0278,20,20,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band6,0.2426,0.3382,5.9605,0.0956,0.2980,0.0007,0.0267,20,20,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band6,0.2417,0.3385,5.9815,0.0968,0.2991,0.0007,0.0260,20,20,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band6,0.2301,0.3429,6.0188,0.1128,0.3009,0.0007,0.0262,20,20,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band6,0.2464,0.3484,6.1307,0.1020,0.3065,0.0006,0.0242,20,20,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band6,0.2447,0.3478,6.1400,0.1031,0.3070,0.0006,0.0243,20,20,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band6,0.2394,0.3458,6.1423,0.1064,0.3071,0.0006,0.0248,20,20,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band6,0.2240,0.3397,6.0953,0.1157,0.3048,0.0007,0.0263,20,20,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band6,0.2241,0.3402,6.1036,0.1161,0.3052,0.0007,0.0264,20,20,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band6,0.2242,0.3408,6.1115,0.1166,0.3056,0.0007,0.0265,20,20,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band6,0.2250,0.3433,6.1179,0.1183,0.3059,0.0007,0.0270,20,20,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band6,0.2086,0.3408,6.0297,0.1322,0.3015,0.0009,0.0304,20,20,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band6,0.2082,0.3413,6.0373,0.1331,0.3019,0.0009,0.0306,20,20,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band6,0.1953,0.3356,5.9562,0.1403,0.2978,0.0010,0.0321,20,20,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band6,0.1948,0.3361,5.9618,0.1413,0.2981,0.0010,0.0323,20,20,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band6,0.1901,0.3357,5.9495,0.1456,0.2975,0.0011,0.0331,20,20,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band6,0.1897,0.3360,5.9526,0.1463,0.2976,0.0011,0.0333,20,20,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band6,0.1893,0.3364,5.9602,0.1471,0.2980,0.0011,0.0332,20,20,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band6,0.1829,0.3369,5.9680,0.1540,0.2984,0.0012,0.0348,20,20,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band6,0.1856,0.3378,5.9859,0.1522,0.2993,0.0012,0.0346,20,20,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band6,0.1856,0.3380,5.9541,0.1524,0.2977,0.0012,0.0350,20,20,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band6,0.1808,0.3368,5.9029,0.1560,0.2951,0.0012,0.0350,20,20,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band6,0.1740,0.3355,5.8568,0.1615,0.2928,0.0013,0.0362,20,20,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band6,0.1725,0.3337,5.8186,0.1612,0.2909,0.0013,0.0362,20,20,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band6,0.1701,0.3302,5.7222,0.1601,0.2861,0.0013,0.0360,20,20,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band6,0.1700,0.3303,5.7221,0.1603,0.2861,0.0013,0.0361,20,20,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band6,0.1699,0.3304,5.7221,0.1605,0.2861,0.0013,0.0361,20,20,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band6,0.1796,0.3235,5.6889,0.1439,0.2844,0.0011,0.0326,20,20,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band6,0.1796,0.3235,5.6878,0.1439,0.2844,0.0011,0.0326,20,20,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band6,0.1769,0.3208,5.6114,0.1439,0.2806,0.0011,0.0327,20,20,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band6,0.1772,0.3208,5.6120,0.1436,0.2806,0.0011,0.0326,20,20,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band6,0.1882,0.3160,5.4616,0.1278,0.2731,0.0009,0.0305,20,20,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band6,0.1891,0.3161,5.4651,0.1270,0.2733,0.0009,0.0303,20,20,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band6,0.1901,0.3162,5.4684,0.1261,0.2734,0.0009,0.0302,20,20,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3163,5.4715,0.1252,0.2736,0.0009,0.0300,20,20,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3164,5.4708,0.1253,0.2735,0.0009,0.0300,20,20,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3165,5.4697,0.1254,0.2735,0.0009,0.0300,20,20,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3146,4.9128,0.1235,0.2729,0.0010,0.0309,20,18,90.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3147,4.9108,0.1236,0.2728,0.0010,0.0309,20,18,90.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band6,0.1911,0.3147,4.9125,0.1236,0.2729,0.0010,0.0309,20,18,90.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band6,0.2483,0.2875,1.9015,0.0392,0.2716,0.0001,0.0122,20,7,35.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band6,0.2485,0.2877,1.9025,0.0392,0.2718,0.0001,0.0122,20,7,35.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band6,0.2487,0.2878,1.9034,0.0391,0.2719,0.0001,0.0122,20,7,35.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band6,0.2181,0.2521,2.1285,0.0340,0.2365,0.0002,0.0124,20,9,45.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band6,0.1414,0.2583,4.2285,0.1169,0.2349,0.0007,0.0271,20,18,90.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band6,0.1470,0.2752,4.7348,0.1282,0.2367,0.0007,0.0269,20,20,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band6,0.1476,0.2795,4.8900,0.1319,0.2445,0.0010,0.0312,20,20,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band6,0.1475,0.2794,4.8914,0.1319,0.2446,0.0010,0.0314,20,20,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band6,0.1475,0.2794,4.8895,0.1319,0.2445,0.0010,0.0314,20,20,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band6,0.1557,0.2803,4.9657,0.1246,0.2483,0.0009,0.0297,20,20,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band6,0.1556,0.2802,4.9629,0.1246,0.2481,0.0009,0.0297,20,20,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band6,0.1558,0.2801,4.9651,0.1243,0.2483,0.0009,0.0296,20,20,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band6,0.1561,0.2800,4.9707,0.1239,0.2485,0.0009,0.0296,20,20,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band6,0.1643,0.2808,5.0406,0.1165,0.2520,0.0007,0.0270,20,20,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band6,0.1649,0.2795,5.0369,0.1146,0.2518,0.0007,0.0266,20,20,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band6,0.1655,0.2794,5.0374,0.1139,0.2519,0.0007,0.0265,20,20,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band6,0.1660,0.2794,5.0375,0.1134,0.2519,0.0007,0.0264,20,20,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band6,0.1663,0.2795,5.0364,0.1132,0.2518,0.0007,0.0263,20,20,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band6,0.1665,0.2795,5.0347,0.1130,0.2517,0.0007,0.0262,20,20,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band6,0.1705,0.2836,5.0876,0.1131,0.2544,0.0007,0.0261,20,20,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band6,0.1781,0.2910,5.1976,0.1129,0.2599,0.0006,0.0253,20,20,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band6,0.1795,0.2861,5.1799,0.1066,0.2590,0.0006,0.0235,20,20,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band6,0.1891,0.2843,5.1707,0.0952,0.2585,0.0005,0.0220,20,20,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band6,0.1890,0.2838,5.1494,0.0948,0.2575,0.0005,0.0220,20,20,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band6,0.1890,0.2834,5.1447,0.0944,0.2572,0.0005,0.0219,20,20,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band6,0.1875,0.2849,5.1472,0.0974,0.2574,0.0005,0.0228,20,20,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band6,0.1874,0.2843,5.1423,0.0969,0.2571,0.0005,0.0227,20,20,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band6,0.1874,0.2837,5.1314,0.0963,0.2566,0.0005,0.0226,20,20,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band6,0.1873,0.2827,5.1227,0.0954,0.2561,0.0005,0.0225,20,20,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band6,0.1817,0.2766,4.9489,0.0949,0.2474,0.0005,0.0229,20,20,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band6,0.2116,0.2879,3.8497,0.0763,0.2566,0.0005,0.0228,20,15,75.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band6,0.2114,0.2875,3.8443,0.0761,0.2563,0.0005,0.0228,20,15,75.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band6,0.2112,0.2871,3.8386,0.0759,0.2559,0.0005,0.0227,20,15,75.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band6,0.2109,0.2867,3.8333,0.0758,0.2556,0.0005,0.0227,20,15,75.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band6,0.1426,0.2863,3.9251,0.1437,0.2453,0.0012,0.0353,20,16,80.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band6,0.1136,0.2840,4.8277,0.1704,0.2414,0.0012,0.0352,20,20,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band6,0.1523,0.2810,4.5605,0.1287,0.2400,0.0009,0.0293,20,19,95.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band6,0.1522,0.2813,4.6588,0.1291,0.2452,0.0010,0.0312,20,19,95.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band6,0.1581,0.2830,4.9425,0.1249,0.2471,0.0009,0.0298,20,20,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band6,0.1580,0.2825,4.9321,0.1245,0.2466,0.0009,0.0303,20,20,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band6,0.1578,0.2820,4.9241,0.1242,0.2462,0.0009,0.0303,20,20,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band6,0.1127,0.2815,4.8705,0.1688,0.2435,0.0014,0.0375,20,20,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band6,0.1575,0.2810,4.9081,0.1235,0.2454,0.0009,0.0301,20,20,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band6,0.1573,0.2804,4.9074,0.1231,0.2454,0.0009,0.0302,20,20,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band6,0.1574,0.2800,4.8998,0.1226,0.2450,0.0009,0.0301,20,20,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band6,0.1574,0.2795,4.8924,0.1221,0.2446,0.0009,0.0300,20,20,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band6,0.1573,0.2790,4.8828,0.1217,0.2441,0.0009,0.0299,20,20,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band6,0.1571,0.2784,4.8725,0.1213,0.2436,0.0009,0.0298,20,20,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band6,0.1569,0.2778,4.8622,0.1209,0.2431,0.0009,0.0298,20,20,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band6,0.1567,0.2772,4.8517,0.1205,0.2426,0.0009,0.0297,20,20,100.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band6,0.1565,0.2766,4.8612,0.1201,0.2431,0.0009,0.0295,20,20,100.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band6,0.1558,0.2753,3.5061,0.1195,0.2504,0.0009,0.0299,20,14,70.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,20,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band6,0.1428,0.2464,4.2989,0.1036,0.2149,0.0006,0.0246,20,20,100.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band6,0.1427,0.2458,4.2884,0.1031,0.2144,0.0006,0.0245,20,20,100.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band6,0.1307,0.2484,4.2847,0.1177,0.2142,0.0007,0.0264,20,20,100.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band6,0.1306,0.2477,4.2736,0.1171,0.2137,0.0007,0.0263,20,20,100.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band6,0.1304,0.2471,4.2628,0.1167,0.2131,0.0007,0.0263,20,20,100.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band6,0.1303,0.2464,4.2517,0.1161,0.2126,0.0007,0.0262,20,20,100.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band6,0.1301,0.2457,4.2403,0.1156,0.2120,0.0007,0.0260,20,20,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band6,0.1357,0.2507,4.3541,0.1150,0.2177,0.0007,0.0261,20,20,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band6,0.1341,0.2500,4.3274,0.1159,0.2164,0.0007,0.0259,20,20,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band6,0.1336,0.2693,4.4314,0.1357,0.2216,0.0009,0.0306,20,20,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band6,0.1326,0.2584,4.2663,0.1258,0.2133,0.0010,0.0311,20,20,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band6,0.1311,0.2536,4.0831,0.1225,0.2042,0.0009,0.0296,20,20,100.00
