date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band5,0.1279,0.1702,3.2716,0.0423,0.1487,0.0001,0.0106,25,22,88.00
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band5,0.1281,0.1703,3.2745,0.0422,0.1488,0.0001,0.0106,25,22,88.00
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band5,0.1282,0.1705,3.2772,0.0423,0.1490,0.0001,0.0106,25,22,88.00
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band5,0.1283,0.1708,3.2866,0.0425,0.1494,0.0001,0.0106,25,22,88.00
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band5,0.1271,0.1710,3.5237,0.0439,0.1468,0.0001,0.0107,25,24,96.00
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band5,0.1273,0.1715,3.5333,0.0442,0.1472,0.0001,0.0108,25,24,96.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band5,0.1270,0.1719,3.6709,0.0449,0.1468,0.0001,0.0113,25,25,100.00
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band5,0.1271,0.1721,3.6729,0.0450,0.1469,0.0001,0.0113,25,25,100.00
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band5,0.1271,0.1723,3.6745,0.0452,0.1470,0.0001,0.0113,25,25,100.00
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band5,0.1271,0.1725,3.6771,0.0454,0.1471,0.0001,0.0114,25,25,100.00
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band5,0.1270,0.1727,3.6787,0.0457,0.1471,0.0001,0.0114,25,25,100.00
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band5,0.1269,0.1745,3.7354,0.0476,0.1494,0.0001,0.0117,25,25,100.00
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band5,0.1272,0.1748,3.7393,0.0476,0.1496,0.0001,0.0118,25,25,100.00
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band5,0.1274,0.1785,3.7690,0.0511,0.1508,0.0002,0.0124,25,25,100.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band5,0.1276,0.1788,3.7747,0.0512,0.1510,0.0002,0.0124,25,25,100.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band5,0.1217,0.1697,2.1871,0.0480,0.1458,0.0001,0.0107,25,15,60.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band5,0.1219,0.1699,2.1897,0.0480,0.1460,0.0001,0.0107,25,15,60.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band5,0.1220,0.1758,3.1218,0.0538,0.1487,0.0001,0.0115,25,21,84.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band5,0.1222,0.1762,3.1286,0.0540,0.1490,0.0001,0.0115,25,21,84.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band5,0.1223,0.1766,3.1347,0.0543,0.1493,0.0001,0.0116,25,21,84.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band5,0.1307,0.1834,2.9408,0.0527,0.1548,0.0001,0.0117,25,19,76.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band5,0.1311,0.1838,2.9469,0.0527,0.1551,0.0001,0.0117,25,19,76.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band5,0.1360,0.1668,2.2111,0.0308,0.1579,0.0001,0.0090,25,14,56.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band5,0.1361,0.1670,2.2139,0.0309,0.1581,0.0001,0.0090,25,14,56.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band5,0.1411,0.1783,2.8599,0.0372,0.1589,0.0001,0.0092,25,18,72.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band5,0.1414,0.1786,2.8636,0.0372,0.1591,0.0001,0.0092,25,18,72.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band5,0.1454,0.1848,4.0168,0.0394,0.1607,0.0001,0.0091,25,25,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band5,0.1412,0.1804,3.9426,0.0392,0.1577,0.0001,0.0095,25,25,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band5,0.1415,0.1805,3.9477,0.0390,0.1579,0.0001,0.0095,25,25,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band5,0.1433,0.1860,3.9673,0.0427,0.1587,0.0001,0.0095,25,25,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band5,0.1436,0.1861,3.9721,0.0425,0.1589,0.0001,0.0095,25,25,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band5,0.1425,0.1894,4.0052,0.0469,0.1602,0.0001,0.0101,25,25,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band5,0.1432,0.1896,4.0128,0.0464,0.1605,0.0001,0.0101,25,25,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band5,0.1457,0.1897,4.0207,0.0440,0.1608,0.0001,0.0101,25,25,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band5,0.1423,0.1883,3.9885,0.0460,0.1595,0.0001,0.0106,25,25,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band5,0.1425,0.1888,3.9979,0.0463,0.1599,0.0001,0.0107,25,25,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band5,0.1446,0.1893,4.0194,0.0447,0.1608,0.0001,0.0106,25,25,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band5,0.1447,0.1896,4.0296,0.0449,0.1612,0.0001,0.0106,25,25,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band5,0.1476,0.1936,4.1363,0.0460,0.1655,0.0001,0.0103,25,25,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band5,0.1509,0.2027,4.1691,0.0518,0.1668,0.0001,0.0116,25,25,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band5,0.1526,0.2037,4.2335,0.0511,0.1693,0.0001,0.0114,25,25,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band5,0.1530,0.2045,4.2469,0.0515,0.1699,0.0001,0.0114,25,25,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band5,0.1549,0.2058,4.2699,0.0509,0.1708,0.0001,0.0115,25,25,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band5,0.1576,0.2084,4.3324,0.0508,0.1733,0.0001,0.0114,25,25,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band5,0.1582,0.2092,4.3469,0.0510,0.1739,0.0001,0.0115,25,25,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band5,0.1581,0.2093,4.3939,0.0512,0.1758,0.0001,0.0115,25,25,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band5,0.1587,0.2101,4.4063,0.0514,0.1763,0.0001,0.0116,25,25,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band5,0.1592,0.2117,4.4465,0.0525,0.1779,0.0001,0.0119,25,25,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band5,0.1596,0.2124,4.4568,0.0528,0.1783,0.0001,0.0119,25,25,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band5,0.1600,0.2131,4.4674,0.0531,0.1787,0.0001,0.0120,25,25,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band5,0.1658,0.2158,4.5633,0.0500,0.1825,0.0001,0.0111,25,25,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band5,0.1578,0.2071,4.4261,0.0493,0.1770,0.0001,0.0116,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band5,0.1580,0.2075,4.4329,0.0495,0.1773,0.0001,0.0119,25,25,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band5,0.1583,0.2079,4.4394,0.0496,0.1776,0.0001,0.0119,25,25,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band5,0.1580,0.2055,4.4064,0.0475,0.1763,0.0002,0.0124,25,25,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band5,0.1549,0.2026,4.3826,0.0477,0.1753,0.0002,0.0127,25,25,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band5,0.1500,0.1944,4.2773,0.0444,0.1711,0.0002,0.0140,25,25,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band5,0.1504,0.1950,4.2870,0.0446,0.1715,0.0002,0.0141,25,25,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band5,0.1498,0.1946,4.2802,0.0448,0.1712,0.0002,0.0143,25,25,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band5,0.1511,0.1954,4.3585,0.0443,0.1743,0.0002,0.0138,25,25,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band5,0.1515,0.1964,4.3712,0.0449,0.1748,0.0002,0.0139,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band5,0.1661,0.2050,4.5574,0.0389,0.1823,0.0001,0.0115,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band5,0.1670,0.2061,4.5745,0.0391,0.1830,0.0001,0.0115,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band5,0.1678,0.2071,4.5908,0.0393,0.1836,0.0001,0.0115,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band5,0.1687,0.2081,4.6076,0.0394,0.1843,0.0001,0.0115,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band5,0.1695,0.2213,4.7800,0.0518,0.1912,0.0001,0.0110,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band5,0.1740,0.2207,4.8486,0.0467,0.1939,0.0001,0.0110,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band5,0.1922,0.2329,5.1583,0.0407,0.2063,0.0001,0.0111,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band5,0.1928,0.2340,5.1710,0.0412,0.2068,0.0001,0.0112,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band5,0.1933,0.2353,5.1875,0.0420,0.2075,0.0001,0.0113,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band5,0.1936,0.2366,5.2040,0.0430,0.2082,0.0001,0.0115,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band5,0.1940,0.2379,5.2207,0.0439,0.2088,0.0001,0.0117,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band5,0.1943,0.2392,5.2375,0.0449,0.2095,0.0001,0.0119,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band5,0.1946,0.2396,5.2477,0.0450,0.2099,0.0001,0.0120,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band5,0.1949,0.2400,5.2549,0.0451,0.2102,0.0001,0.0121,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band5,0.1973,0.2541,5.3355,0.0568,0.2134,0.0001,0.0120,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band5,0.1976,0.2546,5.3429,0.0570,0.2137,0.0001,0.0121,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band5,0.2067,0.2435,3.9816,0.0368,0.2212,0.0001,0.0108,25,18,72.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band5,0.1962,0.2700,5.3207,0.0738,0.2217,0.0003,0.0177,25,24,96.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band5,0.2104,0.2584,5.6392,0.0480,0.2256,0.0002,0.0126,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band5,0.2101,0.2601,5.7054,0.0500,0.2282,0.0002,0.0140,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band5,0.2109,0.2627,5.7251,0.0518,0.2290,0.0002,0.0151,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band5,0.2138,0.2665,5.7931,0.0527,0.2317,0.0002,0.0149,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band5,0.2157,0.2664,5.8181,0.0507,0.2327,0.0002,0.0149,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band5,0.2159,0.2670,5.8264,0.0511,0.2331,0.0002,0.0150,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band5,0.2161,0.2676,5.8348,0.0515,0.2334,0.0002,0.0151,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band5,0.2166,0.2679,5.8456,0.0513,0.2338,0.0002,0.0151,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band5,0.2169,0.2686,5.8554,0.0517,0.2342,0.0002,0.0153,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band5,0.2172,0.2688,5.8629,0.0516,0.2345,0.0002,0.0153,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band5,0.2174,0.2693,5.8705,0.0519,0.2348,0.0002,0.0155,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band5,0.2175,0.2698,5.8773,0.0523,0.2351,0.0002,0.0156,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band5,0.2192,0.2702,5.9043,0.0510,0.2362,0.0002,0.0157,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band5,0.2193,0.2707,5.9100,0.0514,0.2364,0.0002,0.0158,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band5,0.2194,0.2711,5.9156,0.0517,0.2366,0.0003,0.0159,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band5,0.2231,0.2680,5.9688,0.0449,0.2388,0.0002,0.0140,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band5,0.2173,0.2746,5.9992,0.0573,0.2400,0.0003,0.0182,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band5,0.2146,0.2656,3.7416,0.0510,0.2339,0.0003,0.0164,25,16,64.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band5,0.2212,0.2772,5.4116,0.0560,0.2460,0.0002,0.0155,25,22,88.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band5,0.2124,0.2764,6.0659,0.0640,0.2426,0.0003,0.0159,25,25,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band5,0.2302,0.2771,4.2421,0.0469,0.2495,0.0002,0.0156,25,17,68.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band5,0.2303,0.2774,4.7143,0.0471,0.2481,0.0002,0.0155,25,19,76.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band5,0.2304,0.2777,4.7176,0.0473,0.2483,0.0002,0.0156,25,19,76.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band5,0.2342,0.2785,6.2886,0.0443,0.2515,0.0002,0.0134,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band5,0.2344,0.2787,6.2914,0.0443,0.2517,0.0002,0.0135,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band5,0.2345,0.2761,6.2889,0.0416,0.2516,0.0002,0.0126,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band5,0.2346,0.2762,6.2909,0.0416,0.2516,0.0002,0.0126,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band5,0.2347,0.2764,6.2981,0.0417,0.2519,0.0002,0.0126,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band5,0.2348,0.2767,6.3043,0.0419,0.2522,0.0002,0.0126,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band5,0.2349,0.2769,6.3115,0.0420,0.2525,0.0002,0.0126,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band5,0.2349,0.2770,6.3184,0.0421,0.2527,0.0002,0.0126,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band5,0.2350,0.2770,6.3191,0.0420,0.2528,0.0002,0.0126,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band5,0.2351,0.2770,6.3200,0.0419,0.2528,0.0002,0.0126,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band5,0.2351,0.2771,6.3211,0.0420,0.2528,0.0002,0.0126,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band5,0.2298,0.2846,5.5994,0.0548,0.2545,0.0002,0.0136,25,22,88.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band5,0.2298,0.2797,5.1659,0.0499,0.2583,0.0002,0.0124,25,20,80.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band5,0.2298,0.2797,5.1668,0.0499,0.2583,0.0002,0.0124,25,20,80.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band5,0.2501,0.2798,4.7026,0.0297,0.2613,0.0001,0.0093,25,18,72.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band5,0.2501,0.2798,4.7027,0.0297,0.2613,0.0001,0.0093,25,18,72.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band5,0.2259,0.2840,3.1992,0.0581,0.2461,0.0003,0.0184,25,13,52.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band5,0.2306,0.2926,3.4915,0.0620,0.2494,0.0003,0.0168,25,14,56.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band5,0.2305,0.2925,3.4900,0.0620,0.2493,0.0003,0.0168,25,14,56.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band5,0.2304,0.2923,3.4884,0.0619,0.2492,0.0003,0.0168,25,14,56.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band5,0.2303,0.2922,3.4869,0.0619,0.2491,0.0003,0.0168,25,14,56.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band5,0.2307,0.2921,3.4902,0.0614,0.2493,0.0003,0.0168,25,14,56.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band5,0.2310,0.2920,3.4933,0.0610,0.2495,0.0003,0.0167,25,14,56.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band5,0.2313,0.2919,3.4964,0.0606,0.2497,0.0003,0.0167,25,14,56.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band5,0.2312,0.2921,3.4953,0.0609,0.2497,0.0003,0.0167,25,14,56.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band5,0.2310,0.2920,3.4925,0.0610,0.2495,0.0003,0.0167,25,14,56.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band5,0.2236,0.2831,6.2843,0.0595,0.2514,0.0002,0.0142,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band5,0.2239,0.2826,6.2821,0.0587,0.2513,0.0002,0.0141,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band5,0.2241,0.2820,6.2794,0.0579,0.2512,0.0002,0.0140,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band5,0.2335,0.2799,3.5372,0.0464,0.2527,0.0002,0.0129,25,14,56.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band5,0.2329,0.2793,3.5332,0.0464,0.2524,0.0002,0.0128,25,14,56.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band5,0.2322,0.2787,3.5288,0.0465,0.2521,0.0002,0.0128,25,14,56.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band5,0.2271,0.2792,2.5089,0.0521,0.2509,0.0002,0.0139,25,10,40.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band5,0.2330,0.2675,1.2656,0.0345,0.2531,0.0001,0.0117,25,5,20.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band5,0.2327,0.2678,1.2641,0.0351,0.2528,0.0001,0.0119,25,5,20.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band5,0.2162,0.2680,3.6307,0.0518,0.2420,0.0002,0.0134,25,15,60.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band5,0.2156,0.2674,3.6214,0.0518,0.2414,0.0002,0.0135,25,15,60.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band5,0.2151,0.2668,3.6116,0.0517,0.2408,0.0002,0.0136,25,15,60.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band5,0.2145,0.2661,3.6018,0.0516,0.2401,0.0002,0.0137,25,15,60.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band5,0.2180,0.2707,6.1411,0.0527,0.2456,0.0002,0.0131,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band5,0.2167,0.2657,6.0340,0.0490,0.2414,0.0002,0.0130,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band5,0.1922,0.2696,5.8250,0.0774,0.2330,0.0003,0.0163,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band5,0.1921,0.2692,5.8154,0.0771,0.2326,0.0003,0.0162,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band5,0.1918,0.2688,5.8096,0.0770,0.2324,0.0003,0.0161,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band5,0.1914,0.2684,5.7074,0.0770,0.2283,0.0003,0.0181,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band5,0.1910,0.2680,5.7012,0.0770,0.2280,0.0003,0.0180,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band5,0.1907,0.2676,5.6949,0.0769,0.2278,0.0003,0.0179,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band5,0.1903,0.2666,5.6786,0.0763,0.2271,0.0003,0.0178,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band5,0.1902,0.2663,5.6687,0.0761,0.2267,0.0003,0.0178,25,25,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band5,0.1717,0.2660,5.6012,0.0943,0.2240,0.0004,0.0198,25,25,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band5,0.1717,0.2657,5.5909,0.0940,0.2236,0.0004,0.0197,25,25,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band5,0.1910,0.2653,5.2890,0.0743,0.2300,0.0003,0.0187,25,23,92.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band5,0.1906,0.2650,5.2815,0.0744,0.2296,0.0003,0.0186,25,23,92.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band5,0.1902,0.2646,5.2738,0.0744,0.2293,0.0003,0.0186,25,23,92.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band5,0.1898,0.2643,5.2658,0.0745,0.2289,0.0003,0.0185,25,23,92.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band5,0.1894,0.1910,0.5703,0.0016,0.1901,0.0000,0.0007,25,3,12.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band5,0.2019,0.2622,4.9458,0.0603,0.2248,0.0004,0.0195,25,22,88.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band5,0.2000,0.2620,5.6970,0.0620,0.2279,0.0004,0.0201,25,25,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band5,0.1995,0.2615,5.6850,0.0620,0.2274,0.0004,0.0200,25,25,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band5,0.1990,0.2611,5.6728,0.0621,0.2269,0.0004,0.0198,25,25,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band5,0.1985,0.2599,5.6533,0.0614,0.2261,0.0004,0.0197,25,25,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band5,0.1980,0.2586,5.6335,0.0606,0.2253,0.0004,0.0195,25,25,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band5,0.1974,0.2574,5.6138,0.0600,0.2246,0.0004,0.0193,25,25,100.00
A2000238,2000-08-25,MCD43A4,Nadir_Reflectance_Band5,0.1969,0.2562,5.5936,0.0593,0.2237,0.0004,0.0191,25,25,100.00
A2000239,2000-08-26,MCD43A4,Nadir_Reflectance_Band5,0.1962,0.2550,5.5787,0.0588,0.2231,0.0004,0.0189,25,25,100.00
A2000240,2000-08-27,MCD43A4,Nadir_Reflectance_Band5,0.1957,0.2545,5.5658,0.0588,0.2226,0.0004,0.0187,25,25,100.00
A2000241,2000-08-28,MCD43A4,Nadir_Reflectance_Band5,0.1952,0.2541,5.5529,0.0589,0.2221,0.0003,0.0186,25,25,100.00
