date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band5,0.1355,0.3075,5.8695,0.1720,0.2348,0.0024,0.0489,25,25,100.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band5,0.1414,0.3136,5.9753,0.1722,0.2390,0.0026,0.0509,25,25,100.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band5,0.1419,0.3161,6.0062,0.1742,0.2402,0.0026,0.0512,25,25,100.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band5,0.1422,0.3174,6.0339,0.1752,0.2414,0.0026,0.0513,25,25,100.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band5,0.1574,0.3164,6.1222,0.1590,0.2449,0.0024,0.0494,25,25,100.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band5,0.1576,0.3175,6.1856,0.1599,0.2474,0.0024,0.0492,25,25,100.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band5,0.1496,0.3201,6.1481,0.1705,0.2459,0.0024,0.0491,25,25,100.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band5,0.1503,0.3214,6.1707,0.1711,0.2468,0.0024,0.0492,25,25,100.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band5,0.1510,0.3227,6.1933,0.1717,0.2477,0.0024,0.0493,25,25,100.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band5,0.1441,0.3127,6.1090,0.1686,0.2444,0.0028,0.0532,25,25,100.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band5,0.1469,0.3133,6.1718,0.1664,0.2469,0.0026,0.0515,25,25,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band5,0.1482,0.3143,6.2569,0.1661,0.2503,0.0025,0.0497,25,25,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band5,0.1592,0.3169,6.3069,0.1577,0.2523,0.0024,0.0495,25,25,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band5,0.1732,0.3174,6.3592,0.1442,0.2544,0.0023,0.0482,25,25,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band5,0.1641,0.3182,6.4075,0.1541,0.2563,0.0023,0.0478,25,25,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band5,0.1638,0.3191,6.4312,0.1553,0.2572,0.0023,0.0480,25,25,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band5,0.1679,0.3171,6.4061,0.1492,0.2562,0.0023,0.0483,25,25,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band5,0.1619,0.3163,6.4167,0.1544,0.2567,0.0024,0.0486,25,25,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band5,0.1630,0.3170,6.4435,0.1540,0.2577,0.0023,0.0485,25,25,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band5,0.1638,0.3176,6.4642,0.1538,0.2586,0.0024,0.0485,25,25,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band5,0.1722,0.3196,5.6413,0.1474,0.2564,0.0021,0.0463,25,22,88.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band5,0.1636,0.3195,6.4951,0.1559,0.2598,0.0023,0.0475,25,25,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band5,0.1645,0.3209,6.5144,0.1564,0.2606,0.0022,0.0474,25,25,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band5,0.1692,0.3203,6.5451,0.1511,0.2618,0.0021,0.0462,25,25,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band5,0.1698,0.3217,6.5660,0.1519,0.2626,0.0021,0.0462,25,25,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band5,0.1846,0.3236,6.6483,0.1390,0.2659,0.0017,0.0417,25,25,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band5,0.1851,0.3249,6.6680,0.1398,0.2667,0.0017,0.0417,25,25,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band5,0.1881,0.3196,6.5246,0.1315,0.2610,0.0016,0.0395,25,25,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band5,0.1886,0.3208,6.5455,0.1322,0.2618,0.0016,0.0396,25,25,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band5,0.1891,0.3220,6.5873,0.1329,0.2635,0.0015,0.0392,25,25,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band5,0.1897,0.3233,6.6091,0.1336,0.2644,0.0015,0.0393,25,25,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band5,0.1926,0.3142,6.5468,0.1216,0.2619,0.0013,0.0363,25,25,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band5,0.1924,0.3150,6.5635,0.1226,0.2625,0.0013,0.0359,25,25,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band5,0.1930,0.3158,6.5796,0.1228,0.2632,0.0013,0.0358,25,25,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band5,0.1937,0.3165,6.5953,0.1228,0.2638,0.0013,0.0358,25,25,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band5,0.1943,0.3173,6.6140,0.1230,0.2646,0.0013,0.0359,25,25,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band5,0.1950,0.3180,6.6327,0.1230,0.2653,0.0013,0.0360,25,25,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band5,0.1947,0.3166,6.6336,0.1219,0.2653,0.0012,0.0350,25,25,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band5,0.1945,0.3173,6.6503,0.1228,0.2660,0.0012,0.0351,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band5,0.1951,0.3081,6.5765,0.1130,0.2631,0.0010,0.0324,25,25,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band5,0.1957,0.3091,6.5950,0.1134,0.2638,0.0011,0.0325,25,25,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band5,0.1964,0.3100,6.6139,0.1136,0.2646,0.0011,0.0325,25,25,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band5,0.1968,0.3109,6.6321,0.1141,0.2653,0.0011,0.0326,25,25,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band5,0.1972,0.3122,6.6898,0.1150,0.2676,0.0012,0.0339,25,25,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band5,0.1975,0.3131,6.7074,0.1156,0.2683,0.0012,0.0340,25,25,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band5,0.1978,0.3139,6.6961,0.1161,0.2678,0.0012,0.0342,25,25,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band5,0.1983,0.3170,6.7706,0.1187,0.2708,0.0011,0.0338,25,25,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band5,0.1940,0.3183,6.8688,0.1243,0.2748,0.0012,0.0340,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band5,0.1981,0.3211,6.9092,0.1230,0.2764,0.0012,0.0341,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band5,0.2020,0.3212,6.9441,0.1192,0.2778,0.0012,0.0340,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band5,0.2027,0.3220,6.9623,0.1193,0.2785,0.0012,0.0340,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band5,0.2041,0.3265,6.9873,0.1224,0.2795,0.0012,0.0343,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band5,0.2079,0.3267,7.0392,0.1188,0.2816,0.0012,0.0349,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band5,0.2092,0.3276,7.0565,0.1184,0.2823,0.0012,0.0347,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band5,0.2098,0.3285,7.1069,0.1187,0.2843,0.0011,0.0329,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band5,0.2133,0.3311,7.1627,0.1178,0.2865,0.0011,0.0329,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band5,0.2139,0.3322,7.1808,0.1183,0.2872,0.0011,0.0330,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band5,0.2174,0.3338,7.2239,0.1164,0.2890,0.0011,0.0331,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band5,0.2180,0.3347,7.2229,0.1167,0.2889,0.0011,0.0327,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band5,0.2152,0.3356,7.2169,0.1204,0.2887,0.0011,0.0334,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band5,0.2157,0.3364,7.2317,0.1207,0.2893,0.0011,0.0334,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band5,0.2163,0.3372,7.2471,0.1209,0.2899,0.0011,0.0334,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band5,0.2181,0.3384,7.2595,0.1203,0.2904,0.0012,0.0344,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band5,0.2186,0.3391,7.2742,0.1205,0.2910,0.0012,0.0344,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band5,0.2214,0.3441,7.3164,0.1227,0.2927,0.0012,0.0349,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band5,0.2215,0.3451,7.3374,0.1236,0.2935,0.0013,0.0355,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band5,0.2218,0.3458,7.3492,0.1240,0.2940,0.0013,0.0356,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band5,0.2233,0.3465,7.3710,0.1232,0.2948,0.0013,0.0358,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band5,0.2338,0.3394,5.4094,0.1056,0.2847,0.0008,0.0283,25,19,76.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band5,0.2388,0.3449,6.8486,0.1061,0.2978,0.0010,0.0309,25,23,92.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band5,0.2428,0.3455,6.8688,0.1027,0.2986,0.0009,0.0305,25,23,92.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band5,0.2435,0.3461,6.8817,0.1026,0.2992,0.0009,0.0304,25,23,92.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band5,0.2443,0.3467,6.8941,0.1024,0.2997,0.0009,0.0303,25,23,92.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band5,0.2466,0.3085,2.5369,0.0619,0.2819,0.0004,0.0201,25,9,36.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band5,0.2607,0.3719,5.9333,0.1112,0.3123,0.0009,0.0295,25,19,76.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band5,0.2615,0.3724,5.9432,0.1109,0.3128,0.0009,0.0295,25,19,76.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band5,0.2663,0.3575,7.7018,0.0912,0.3081,0.0005,0.0234,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band5,0.2671,0.3582,7.7160,0.0911,0.3086,0.0005,0.0233,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band5,0.2707,0.3588,7.7933,0.0881,0.3117,0.0005,0.0231,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band5,0.2717,0.3638,7.8405,0.0921,0.3136,0.0006,0.0238,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band5,0.2727,0.3644,7.8543,0.0917,0.3142,0.0006,0.0237,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band5,0.2705,0.3650,7.9106,0.0945,0.3164,0.0006,0.0251,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band5,0.2730,0.3678,8.0899,0.0948,0.3236,0.0006,0.0235,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band5,0.2731,0.3678,8.0927,0.0947,0.3237,0.0006,0.0236,25,25,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band5,0.2819,0.3717,8.1618,0.0898,0.3265,0.0005,0.0228,25,25,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band5,0.2850,0.3724,8.2703,0.0874,0.3308,0.0005,0.0222,25,25,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band5,0.2848,0.3824,8.3026,0.0976,0.3321,0.0006,0.0251,25,25,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band5,0.2846,0.3831,8.3177,0.0985,0.3327,0.0006,0.0252,25,25,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band5,0.2844,0.3839,8.3321,0.0995,0.3333,0.0006,0.0254,25,25,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band5,0.2871,0.3816,8.4441,0.0945,0.3378,0.0005,0.0226,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band5,0.2795,0.3776,8.3702,0.0981,0.3348,0.0006,0.0240,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band5,0.2799,0.3709,8.3336,0.0910,0.3333,0.0005,0.0225,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band5,0.2827,0.3777,8.5298,0.0950,0.3412,0.0005,0.0226,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band5,0.2831,0.3780,8.5343,0.0949,0.3414,0.0005,0.0226,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band5,0.2835,0.3776,8.5363,0.0941,0.3415,0.0005,0.0225,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band5,0.2839,0.3769,8.5611,0.0930,0.3424,0.0005,0.0230,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band5,0.2824,0.3781,8.5382,0.0957,0.3415,0.0006,0.0246,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band5,0.2866,0.3781,8.5177,0.0915,0.3407,0.0006,0.0244,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band5,0.2867,0.3784,8.4995,0.0917,0.3400,0.0006,0.0246,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band5,0.2866,0.3786,8.5014,0.0920,0.3401,0.0006,0.0247,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band5,0.2864,0.3788,8.5032,0.0924,0.3401,0.0006,0.0249,25,25,100.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band5,0.2863,0.3790,8.5047,0.0927,0.3402,0.0006,0.0250,25,25,100.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band5,0.2837,0.3776,8.4713,0.0939,0.3389,0.0005,0.0228,25,25,100.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band5,0.2836,0.3778,8.4381,0.0942,0.3375,0.0005,0.0224,25,25,100.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band5,0.2835,0.3779,8.4376,0.0944,0.3375,0.0005,0.0224,25,25,100.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band5,0.2764,0.3775,8.3630,0.1011,0.3345,0.0005,0.0230,25,25,100.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band5,0.2661,0.3776,8.2964,0.1115,0.3319,0.0007,0.0260,25,25,100.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band5,0.2661,0.3858,8.3563,0.1197,0.3343,0.0008,0.0282,25,25,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band5,0.2662,0.3874,8.3609,0.1212,0.3344,0.0009,0.0297,25,25,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band5,0.2662,0.3875,8.3567,0.1213,0.3343,0.0009,0.0297,25,25,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band5,0.2645,0.3874,8.3592,0.1229,0.3344,0.0009,0.0300,25,25,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band5,0.2627,0.3874,8.3541,0.1247,0.3342,0.0009,0.0303,25,25,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band5,0.2609,0.3923,8.0200,0.1314,0.3342,0.0009,0.0304,25,24,96.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band5,0.2592,0.3921,8.0104,0.1329,0.3338,0.0009,0.0306,25,24,96.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band5,0.2593,0.3919,8.0107,0.1326,0.3338,0.0009,0.0306,25,24,96.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band5,0.2595,0.3917,8.0113,0.1322,0.3338,0.0009,0.0307,25,24,96.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band5,0.2596,0.3914,8.0090,0.1318,0.3337,0.0009,0.0306,25,24,96.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band5,0.2597,0.3912,8.0065,0.1315,0.3336,0.0009,0.0305,25,24,96.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band5,0.2901,0.3699,3.3419,0.0798,0.3342,0.0006,0.0240,25,10,40.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band5,0.2604,0.3752,7.4618,0.1148,0.3244,0.0013,0.0361,25,23,92.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band5,0.2501,0.3896,8.1727,0.1395,0.3269,0.0013,0.0365,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band5,0.2499,0.3893,8.1670,0.1394,0.3267,0.0013,0.0364,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band5,0.2497,0.3889,8.2091,0.1392,0.3284,0.0012,0.0344,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band5,0.2495,0.3885,8.2016,0.1390,0.3281,0.0012,0.0344,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band5,0.2493,0.3882,8.1660,0.1389,0.3266,0.0011,0.0332,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band5,0.2491,0.3877,8.1586,0.1386,0.3263,0.0011,0.0332,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band5,0.2489,0.3873,8.1358,0.1384,0.3254,0.0011,0.0335,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band5,0.2483,0.3883,8.1374,0.1400,0.3255,0.0011,0.0336,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band5,0.2481,0.3878,8.1275,0.1397,0.3251,0.0011,0.0336,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band5,0.2514,0.3763,8.0997,0.1249,0.3240,0.0011,0.0329,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band5,0.2513,0.3753,8.0884,0.1240,0.3235,0.0011,0.0328,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band5,0.2520,0.3778,8.0830,0.1258,0.3233,0.0011,0.0339,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band5,0.2519,0.3770,8.0726,0.1251,0.3229,0.0011,0.0339,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band5,0.2519,0.3761,8.0620,0.1242,0.3225,0.0011,0.0338,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band5,0.2518,0.3752,8.0504,0.1234,0.3220,0.0011,0.0338,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band5,0.2488,0.3866,8.1697,0.1378,0.3268,0.0014,0.0367,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band5,0.2586,0.3852,8.1237,0.1266,0.3249,0.0013,0.0365,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band5,0.2587,0.3794,8.1479,0.1207,0.3259,0.0012,0.0340,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band5,0.2588,0.3798,8.1402,0.1210,0.3256,0.0012,0.0340,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band5,0.2425,0.3757,8.0712,0.1332,0.3228,0.0011,0.0338,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band5,0.2418,0.3755,8.0845,0.1337,0.3234,0.0012,0.0348,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band5,0.2410,0.3752,8.0744,0.1342,0.3230,0.0012,0.0347,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band5,0.2402,0.3750,8.0634,0.1348,0.3225,0.0012,0.0347,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band5,0.2393,0.3747,8.0522,0.1354,0.3221,0.0012,0.0346,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band5,0.2385,0.3736,8.0363,0.1351,0.3215,0.0012,0.0345,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band5,0.2313,0.3822,7.1790,0.1509,0.3263,0.0011,0.0332,25,22,88.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band5,0.2306,0.3807,7.1612,0.1501,0.3255,0.0011,0.0331,25,22,88.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band5,0.2955,0.3798,3.2883,0.0843,0.3288,0.0006,0.0243,25,10,40.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band5,0.2952,0.3789,3.2813,0.0837,0.3281,0.0006,0.0242,25,10,40.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band5,0.2948,0.3781,3.2742,0.0833,0.3274,0.0006,0.0241,25,10,40.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band5,0.2945,0.3772,3.2670,0.0827,0.3267,0.0006,0.0240,25,10,40.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band5,0.2941,0.3763,3.2596,0.0822,0.3260,0.0006,0.0239,25,10,40.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band5,0.3051,0.3460,1.6023,0.0409,0.3205,0.0002,0.0157,25,5,20.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band5,,,,,,,,25,0,0.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band5,0.2277,0.3839,5.1596,0.1562,0.3225,0.0016,0.0394,25,16,64.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band5,0.2298,0.3807,7.8126,0.1509,0.3125,0.0012,0.0348,25,25,100.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band5,0.2287,0.3779,7.7636,0.1492,0.3105,0.0013,0.0359,25,25,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band5,0.2281,0.3768,7.7437,0.1487,0.3097,0.0013,0.0358,25,25,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band5,0.2276,0.3757,7.7237,0.1481,0.3089,0.0013,0.0357,25,25,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band5,0.2272,0.3744,7.7016,0.1472,0.3081,0.0013,0.0357,25,25,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band5,0.2171,0.3725,7.5623,0.1554,0.3025,0.0013,0.0360,25,25,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band5,0.2166,0.3712,7.5394,0.1546,0.3016,0.0013,0.0360,25,25,100.00
