MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band6,0.0390,0.0390,0.0390,0.0000,0.0390,0.0000,0.0000,15,1,6.67
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band6,0.0390,0.0390,0.0390,0.0000,0.0390,0.0000,0.0000,15,1,6.67
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band6,0.0392,0.0392,0.0392,0.0000,0.0392,0.0000,0.0000,15,1,6.67
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band6,0.0392,0.0392,0.0392,0.0000,0.0392,0.0000,0.0000,15,1,6.67
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band6,0.1191,0.1191,0.1191,0.0000,0.1191,0.0000,0.0000,15,1,6.67
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band6,0.1189,0.1189,0.1189,0.0000,0.1189,0.0000,0.0000,15,1,6.67
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band6,0.1188,0.1188,0.1188,0.0000,0.1188,0.0000,0.0000,15,1,6.67
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band6,0.1186,0.1186,0.1186,0.0000,0.1186,0.0000,0.0000,15,1,6.67
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band6,0.1184,0.1184,0.1184,0.0000,0.1184,0.0000,0.0000,15,1,6.67
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band6,0.1182,0.1182,0.1182,0.0000,0.1182,0.0000,0.0000,15,1,6.67
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band6,0.1180,0.1180,0.1180,0.0000,0.1180,0.0000,0.0000,15,1,6.67
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band6,0.0618,0.1177,0.4534,0.0559,0.0756,0.0004,0.0195,15,6,40.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band6,0.0655,0.1077,0.4766,0.0422,0.0794,0.0002,0.0132,15,6,40.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band6,0.0656,0.1080,0.4772,0.0424,0.0795,0.0002,0.0133,15,6,40.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band6,0.0657,0.1278,1.1800,0.0621,0.0983,0.0003,0.0166,15,12,80.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band6,0.0607,0.1200,1.1478,0.0593,0.0956,0.0003,0.0173,15,12,80.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band6,0.0608,0.1202,1.1495,0.0594,0.0958,0.0003,0.0173,15,12,80.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band6,0.0687,0.1246,1.4300,0.0559,0.0953,0.0003,0.0165,15,15,100.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band6,0.0687,0.1248,1.4319,0.0561,0.0955,0.0003,0.0165,15,15,100.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band6,0.0690,0.1249,1.4346,0.0559,0.0956,0.0003,0.0165,15,15,100.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band6,0.0692,0.1249,1.4387,0.0557,0.0959,0.0003,0.0166,15,15,100.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band6,0.0693,0.1248,1.4445,0.0555,0.0963,0.0003,0.0171,15,15,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band6,0.0674,0.1203,1.3830,0.0529,0.0922,0.0003,0.0180,15,15,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band6,0.0675,0.1236,1.3914,0.0561,0.0928,0.0003,0.0187,15,15,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band6,0.0672,0.1339,1.3641,0.0667,0.0909,0.0003,0.0185,15,15,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band6,0.0672,0.1359,1.3943,0.0687,0.0930,0.0004,0.0195,15,15,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band6,0.0706,0.1349,1.4347,0.0643,0.0956,0.0004,0.0194,15,15,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band6,0.0714,0.1361,1.4376,0.0647,0.0958,0.0004,0.0196,15,15,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band6,0.0711,0.1372,1.4521,0.0661,0.0968,0.0004,0.0202,15,15,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band6,0.0711,0.1383,1.4591,0.0672,0.0973,0.0004,0.0204,15,15,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band6,0.0713,0.1399,1.4757,0.0686,0.0984,0.0004,0.0207,15,15,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band6,0.0716,0.1415,1.4817,0.0699,0.0988,0.0004,0.0208,15,15,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band6,0.0720,0.1425,1.4913,0.0705,0.0994,0.0004,0.0210,15,15,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band6,0.0705,0.1423,1.4969,0.0718,0.0998,0.0005,0.0222,15,15,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band6,0.0706,0.1435,1.5047,0.0729,0.1003,0.0005,0.0225,15,15,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band6,0.0706,0.1446,1.5126,0.0740,0.1008,0.0005,0.0227,15,15,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band6,0.0707,0.1457,1.5202,0.0750,0.1013,0.0005,0.0229,15,15,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band6,0.0708,0.1469,1.5214,0.0761,0.1014,0.0005,0.0228,15,15,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band6,0.0765,0.1476,1.5422,0.0711,0.1028,0.0004,0.0210,15,15,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band6,0.0787,0.1472,1.6163,0.0685,0.1078,0.0004,0.0194,15,15,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band6,0.0846,0.1483,1.6690,0.0637,0.1113,0.0003,0.0182,15,15,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band6,0.0813,0.1515,1.6698,0.0702,0.1113,0.0006,0.0241,15,15,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band6,0.0744,0.1515,1.5128,0.0771,0.1009,0.0005,0.0223,15,15,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band6,0.0745,0.1528,1.4740,0.0783,0.0983,0.0006,0.0245,15,15,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band6,0.0746,0.1540,1.4813,0.0794,0.0988,0.0006,0.0248,15,15,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band6,0.0747,0.1552,1.5260,0.0805,0.1017,0.0006,0.0247,15,15,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band6,0.0748,0.1570,1.5335,0.0822,0.1022,0.0006,0.0251,15,15,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band6,0.0749,0.1581,1.5395,0.0832,0.1026,0.0006,0.0253,15,15,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band6,0.0750,0.1593,1.5453,0.0843,0.1030,0.0007,0.0256,15,15,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band6,0.0751,0.1604,1.5512,0.0853,0.1034,0.0007,0.0258,15,15,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band6,0.0752,0.1616,1.5602,0.0864,0.1040,0.0007,0.0262,15,15,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band6,0.0753,0.1627,1.5690,0.0874,0.1046,0.0007,0.0264,15,15,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band6,0.0754,0.1638,1.5783,0.0884,0.1052,0.0007,0.0267,15,15,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band6,0.0755,0.1649,1.5848,0.0894,0.1057,0.0007,0.0270,15,15,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band6,0.0934,0.1577,1.4246,0.0643,0.1096,0.0003,0.0182,15,13,86.67
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band6,0.0935,0.1538,0.7935,0.0603,0.1134,0.0004,0.0208,15,7,46.67
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band6,0.0936,0.1545,0.7965,0.0609,0.1138,0.0004,0.0210,15,7,46.67
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band6,0.0937,0.1552,0.7993,0.0615,0.1142,0.0004,0.0212,15,7,46.67
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band6,0.0938,0.1609,0.7347,0.0671,0.1224,0.0006,0.0244,15,6,40.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band6,0.1198,0.1549,0.5354,0.0351,0.1339,0.0002,0.0130,15,4,26.67
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band6,0.1037,0.1522,1.3496,0.0485,0.1227,0.0002,0.0130,15,11,73.33
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band6,0.1014,0.1515,1.7033,0.0501,0.1217,0.0002,0.0142,15,14,93.33
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band6,0.1080,0.1561,1.9132,0.0481,0.1275,0.0002,0.0146,15,15,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band6,0.1084,0.1568,1.9194,0.0484,0.1280,0.0002,0.0148,15,15,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band6,0.1085,0.1575,1.9255,0.0490,0.1284,0.0002,0.0149,15,15,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band6,0.1086,0.1582,1.9315,0.0496,0.1288,0.0002,0.0151,15,15,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band6,0.1087,0.1592,1.9382,0.0505,0.1292,0.0002,0.0153,15,15,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band6,0.1088,0.1602,1.9449,0.0514,0.1297,0.0002,0.0156,15,15,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band6,0.1090,0.1613,1.9535,0.0523,0.1302,0.0003,0.0159,15,15,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band6,0.1087,0.1599,1.9296,0.0512,0.1286,0.0002,0.0150,15,15,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band6,0.1061,0.1612,1.9198,0.0551,0.1280,0.0003,0.0159,15,15,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band6,0.1061,0.1618,1.9235,0.0557,0.1282,0.0003,0.0161,15,15,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band6,0.1060,0.1624,1.9272,0.0564,0.1285,0.0003,0.0163,15,15,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band6,0.1060,0.1629,1.9369,0.0569,0.1291,0.0003,0.0164,15,15,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band6,0.1056,0.1667,1.9475,0.0611,0.1298,0.0003,0.0185,15,15,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band6,0.1056,0.1672,1.9507,0.0616,0.1300,0.0003,0.0187,15,15,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band6,0.1068,0.1708,1.9576,0.0640,0.1305,0.0003,0.0183,15,15,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band6,0.1048,0.1681,1.9350,0.0633,0.1290,0.0003,0.0180,15,15,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band6,0.1068,0.1673,1.9397,0.0605,0.1293,0.0003,0.0173,15,15,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band6,0.1071,0.1681,1.9463,0.0610,0.1298,0.0003,0.0174,15,15,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band6,0.1073,0.1688,1.9522,0.0615,0.1301,0.0003,0.0176,15,15,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band6,0.1075,0.1695,1.9578,0.0620,0.1305,0.0003,0.0178,15,15,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band6,0.1077,0.1702,1.9630,0.0625,0.1309,0.0003,0.0179,15,15,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band6,0.1079,0.1709,1.9681,0.0630,0.1312,0.0003,0.0181,15,15,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band6,0.1080,0.1716,1.9739,0.0636,0.1316,0.0003,0.0183,15,15,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band6,0.1083,0.1789,2.0244,0.0706,0.1350,0.0004,0.0197,15,15,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band6,0.1122,0.1797,2.0600,0.0675,0.1373,0.0004,0.0192,15,15,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band6,0.1134,0.1757,2.0011,0.0623,0.1334,0.0002,0.0153,15,15,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band6,0.1135,0.1762,2.0029,0.0627,0.1335,0.0002,0.0154,15,15,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band6,0.1136,0.1766,1.9955,0.0630,0.1330,0.0002,0.0155,15,15,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band6,0.1137,0.1770,1.9970,0.0633,0.1331,0.0002,0.0156,15,15,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band6,0.1138,0.1774,1.9979,0.0636,0.1332,0.0002,0.0157,15,15,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band6,0.0930,0.1539,1.9506,0.0609,0.1300,0.0003,0.0164,15,15,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band6,0.1101,0.1542,1.9911,0.0441,0.1327,0.0002,0.0132,15,15,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band6,0.0958,0.1366,1.0800,0.0408,0.1200,0.0001,0.0116,15,9,60.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band6,0.0963,0.1374,1.0816,0.0411,0.1202,0.0001,0.0116,15,9,60.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band6,0.0968,0.1382,1.0833,0.0414,0.1204,0.0001,0.0116,15,9,60.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band6,0.0973,0.1391,1.0847,0.0418,0.1205,0.0001,0.0117,15,9,60.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band6,0.0978,0.1399,1.0861,0.0421,0.1207,0.0001,0.0118,15,9,60.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band6,0.0983,0.1406,1.0873,0.0423,0.1208,0.0001,0.0118,15,9,60.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band6,0.0983,0.1408,1.0884,0.0425,0.1209,0.0001,0.0119,15,9,60.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band6,0.0984,0.1409,1.0895,0.0425,0.1211,0.0001,0.0119,15,9,60.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band6,0.0984,0.1410,1.0907,0.0426,0.1212,0.0001,0.0119,15,9,60.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band6,0.1183,0.1249,0.2432,0.0066,0.1216,0.0000,0.0033,15,2,13.33
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band6,0.1175,0.1239,0.2414,0.0064,0.1207,0.0000,0.0032,15,2,13.33
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band6,0.1166,0.1228,0.2394,0.0062,0.1197,0.0000,0.0031,15,2,13.33
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band6,0.1157,0.1218,0.2375,0.0061,0.1187,0.0000,0.0030,15,2,13.33
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band6,0.1147,0.1207,0.2354,0.0060,0.1177,0.0000,0.0030,15,2,13.33
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band6,0.1156,0.1271,0.2427,0.0115,0.1214,0.0000,0.0058,15,2,13.33
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band6,0.1154,0.1269,0.2423,0.0115,0.1212,0.0000,0.0058,15,2,13.33
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band6,0.1152,0.1267,0.2419,0.0115,0.1209,0.0000,0.0058,15,2,13.33
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band6,0.1167,0.1282,0.2449,0.0115,0.1224,0.0000,0.0057,15,2,13.33
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band6,0.1182,0.1297,0.2479,0.0115,0.1240,0.0000,0.0058,15,2,13.33
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band6,0.1196,0.1311,0.2507,0.0115,0.1253,0.0000,0.0058,15,2,13.33
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band6,0.1210,0.1325,0.2535,0.0115,0.1267,0.0000,0.0057,15,2,13.33
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band6,0.1224,0.1339,0.2563,0.0115,0.1282,0.0000,0.0058,15,2,13.33
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band6,0.1223,0.1338,0.2561,0.0115,0.1280,0.0000,0.0058,15,2,13.33
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band6,0.1520,0.1604,0.3124,0.0084,0.1562,0.0000,0.0042,15,2,13.33
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band6,0.1017,0.1689,1.9501,0.0672,0.1300,0.0004,0.0202,15,15,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1605,1.9886,0.0540,0.1326,0.0003,0.0178,15,15,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1604,1.9878,0.0539,0.1325,0.0003,0.0177,15,15,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1604,1.9871,0.0539,0.1325,0.0003,0.0177,15,15,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1604,1.9865,0.0539,0.1324,0.0003,0.0177,15,15,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1603,1.9840,0.0538,0.1323,0.0003,0.0176,15,15,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1602,1.9814,0.0537,0.1321,0.0003,0.0175,15,15,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band6,0.1062,0.1596,1.9783,0.0534,0.1319,0.0003,0.0175,15,15,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band6,0.1070,0.1581,1.9012,0.0511,0.1267,0.0002,0.0152,15,15,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band6,0.1045,0.1558,1.8782,0.0513,0.1252,0.0002,0.0154,15,15,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band6,0.1023,0.1613,1.8163,0.0590,0.1211,0.0003,0.0173,15,15,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band6,0.1021,0.1612,1.8136,0.0591,0.1209,0.0003,0.0173,15,15,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band6,0.1017,0.1612,1.8110,0.0595,0.1207,0.0003,0.0174,15,15,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band6,0.1115,0.1581,1.8394,0.0466,0.1226,0.0002,0.0136,15,15,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band6,0.1125,0.1580,1.8543,0.0455,0.1236,0.0002,0.0134,15,15,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band6,0.1124,0.1576,1.8407,0.0452,0.1227,0.0002,0.0130,15,15,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band6,0.1133,0.1544,1.8566,0.0411,0.1238,0.0002,0.0126,15,15,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band6,0.1112,0.1551,1.8568,0.0439,0.1238,0.0002,0.0130,15,15,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band6,0.0911,0.1410,1.7364,0.0499,0.1158,0.0002,0.0141,15,15,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band6,0.0911,0.1405,1.7355,0.0494,0.1157,0.0002,0.0140,15,15,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band6,0.1058,0.1436,1.7974,0.0378,0.1198,0.0002,0.0125,15,15,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band6,0.1053,0.1435,1.8042,0.0382,0.1203,0.0001,0.0121,15,15,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band6,0.1068,0.1427,1.8048,0.0359,0.1203,0.0001,0.0117,15,15,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band6,0.1056,0.1427,1.7635,0.0371,0.1176,0.0001,0.0122,15,15,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band6,0.1061,0.1427,1.7720,0.0366,0.1181,0.0001,0.0119,15,15,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band6,0.1064,0.1441,1.7858,0.0377,0.1191,0.0001,0.0121,15,15,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band6,0.1036,0.1502,1.7898,0.0466,0.1193,0.0002,0.0144,15,15,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band6,0.1037,0.1501,1.7896,0.0464,0.1193,0.0002,0.0144,15,15,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band6,0.1038,0.1496,1.7876,0.0458,0.1192,0.0002,0.0143,15,15,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band6,0.0968,0.1500,1.7244,0.0532,0.1150,0.0003,0.0165,15,15,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band6,0.0963,0.1495,1.7253,0.0532,0.1150,0.0003,0.0164,15,15,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band6,0.0948,0.1505,1.7151,0.0557,0.1143,0.0003,0.0161,15,15,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band6,0.0953,0.1497,1.7090,0.0544,0.1139,0.0003,0.0161,15,15,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band6,0.0953,0.1492,1.7061,0.0539,0.1137,0.0003,0.0160,15,15,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band6,0.0962,0.1526,1.7759,0.0564,0.1184,0.0003,0.0160,15,15,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band6,0.0961,0.1522,1.7732,0.0561,0.1182,0.0003,0.0159,15,15,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band6,0.0961,0.1471,1.7557,0.0510,0.1170,0.0002,0.0150,15,15,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band6,0.0961,0.1465,1.7525,0.0504,0.1168,0.0002,0.0149,15,15,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band6,0.0960,0.1531,1.7615,0.0571,0.1174,0.0003,0.0164,15,15,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band6,0.0981,0.1525,1.6616,0.0544,0.1187,0.0003,0.0160,15,14,93.33
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band6,0.1048,0.1320,1.0441,0.0272,0.1160,0.0001,0.0084,15,9,60.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,15,0,0.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band6,0.0801,0.1360,1.0766,0.0559,0.0979,0.0003,0.0162,15,11,73.33
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band6,0.0800,0.1352,1.0729,0.0552,0.0975,0.0003,0.0160,15,11,73.33
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band6,0.0797,0.1358,1.4454,0.0561,0.0964,0.0002,0.0152,15,15,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band6,0.0796,0.1353,1.4421,0.0557,0.0961,0.0002,0.0150,15,15,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band6,0.0795,0.1373,1.5112,0.0578,0.1007,0.0002,0.0154,15,15,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band6,0.0795,0.1366,1.5079,0.0571,0.1005,0.0002,0.0153,15,15,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band6,0.0820,0.1353,1.5097,0.0533,0.1006,0.0002,0.0139,15,15,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band6,0.0799,0.1374,1.4995,0.0575,0.1000,0.0002,0.0146,15,15,100.00
A2000238,2000-08-25,MCD43A4,Nadir_Reflectance_Band6,0.0808,0.1341,1.4845,0.0533,0.0990,0.0002,0.0141,15,15,100.00
A2000239,2000-08-26,MCD43A4,Nadir_Reflectance_Band6,0.0807,0.1333,1.4793,0.0526,0.0986,0.0002,0.0139,15,15,100.00
A2000240,2000-08-27,MCD43A4,Nadir_Reflectance_Band6,0.0806,0.1324,1.4747,0.0518,0.0983,0.0002,0.0138,15,15,100.00
