MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band2,0.1371,0.1516,1.4558,0.0145,0.1456,0.0000,0.0039,19,10,52.63
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band2,0.1171,0.1425,2.1508,0.0254,0.1344,0.0000,0.0061,19,16,84.21
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band2,0.1172,0.1427,2.1538,0.0255,0.1346,0.0000,0.0061,19,16,84.21
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band2,0.1174,0.1429,2.1573,0.0255,0.1348,0.0000,0.0061,19,16,84.21
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band2,0.1251,0.1430,2.1796,0.0179,0.1362,0.0000,0.0040,19,16,84.21
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band2,0.1059,0.1380,2.3392,0.0321,0.1231,0.0001,0.0117,19,19,100.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band2,0.1086,0.1376,2.4243,0.0290,0.1276,0.0001,0.0088,19,19,100.00
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band2,0.1121,0.1366,2.4358,0.0245,0.1282,0.0000,0.0060,19,19,100.00
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band2,0.1122,0.1363,2.4341,0.0241,0.1281,0.0000,0.0059,19,19,100.00
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band2,0.1120,0.1364,2.4130,0.0244,0.1270,0.0000,0.0057,19,19,100.00
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band2,0.1123,0.1365,2.4160,0.0242,0.1272,0.0000,0.0057,19,19,100.00
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band2,0.1125,0.1366,2.4190,0.0241,0.1273,0.0000,0.0056,19,19,100.00
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band2,0.1127,0.1359,2.4092,0.0232,0.1268,0.0000,0.0054,19,19,100.00
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band2,0.1129,0.1299,2.3409,0.0170,0.1232,0.0000,0.0041,19,19,100.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band2,0.1152,0.1304,2.3597,0.0152,0.1242,0.0000,0.0038,19,19,100.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band2,0.1155,0.1308,2.3655,0.0153,0.1245,0.0000,0.0038,19,19,100.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band2,0.1189,0.1359,2.4461,0.0170,0.1287,0.0000,0.0046,19,19,100.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band2,0.1211,0.1381,2.4771,0.0170,0.1304,0.0000,0.0046,19,19,100.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band2,0.1215,0.1384,2.4854,0.0169,0.1308,0.0000,0.0046,19,19,100.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band2,0.1219,0.1387,2.4935,0.0168,0.1312,0.0000,0.0047,19,19,100.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band2,0.1223,0.1390,2.5020,0.0167,0.1317,0.0000,0.0047,19,19,100.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band2,0.1340,0.1501,2.7129,0.0161,0.1428,0.0000,0.0042,19,19,100.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band2,0.1337,0.1508,2.7199,0.0171,0.1432,0.0000,0.0040,19,19,100.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band2,0.1339,0.1509,2.6962,0.0170,0.1419,0.0000,0.0041,19,19,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band2,0.1334,0.1480,2.6454,0.0146,0.1392,0.0000,0.0036,19,19,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band2,0.1372,0.1490,2.7097,0.0118,0.1426,0.0000,0.0034,19,19,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band2,0.1371,0.1576,2.7540,0.0205,0.1449,0.0000,0.0053,19,19,100.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band2,0.1354,0.1540,2.7018,0.0186,0.1422,0.0000,0.0042,19,19,100.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band2,0.1358,0.1545,2.7089,0.0187,0.1426,0.0000,0.0042,19,19,100.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band2,0.1357,0.1548,2.7073,0.0191,0.1425,0.0000,0.0043,19,19,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band2,0.1365,0.1562,2.7269,0.0197,0.1435,0.0000,0.0046,19,19,100.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band2,0.1370,0.1564,2.7367,0.0194,0.1440,0.0000,0.0044,19,19,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band2,0.1372,0.1559,2.7161,0.0187,0.1430,0.0000,0.0043,19,19,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band2,0.1376,0.1564,2.7212,0.0188,0.1432,0.0000,0.0043,19,19,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band2,0.1323,0.1512,2.6777,0.0189,0.1409,0.0000,0.0046,19,19,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band2,0.1323,0.1518,2.6746,0.0195,0.1408,0.0000,0.0047,19,19,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band2,0.1323,0.1516,2.6763,0.0193,0.1409,0.0000,0.0051,19,19,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band2,0.1240,0.1457,2.5274,0.0217,0.1330,0.0000,0.0060,19,19,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band2,0.1246,0.1462,2.5367,0.0216,0.1335,0.0000,0.0061,19,19,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band2,0.1240,0.1448,2.5167,0.0208,0.1325,0.0000,0.0059,19,19,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band2,0.1220,0.1452,2.5026,0.0232,0.1317,0.0000,0.0062,19,19,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band2,0.1221,0.1456,2.5074,0.0235,0.1320,0.0000,0.0062,19,19,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band2,0.1238,0.1473,2.5364,0.0235,0.1335,0.0000,0.0062,19,19,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band2,0.1227,0.1496,2.5426,0.0269,0.1338,0.0000,0.0067,19,19,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band2,0.1228,0.1498,2.5458,0.0270,0.1340,0.0000,0.0067,19,19,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band2,0.1239,0.1505,2.5494,0.0266,0.1342,0.0000,0.0066,19,19,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band2,0.1218,0.1455,2.4672,0.0237,0.1299,0.0000,0.0057,19,19,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band2,0.1235,0.1487,2.5047,0.0252,0.1318,0.0000,0.0055,19,19,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band2,0.1235,0.1490,2.5074,0.0255,0.1320,0.0000,0.0055,19,19,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band2,0.1236,0.1493,2.5100,0.0257,0.1321,0.0000,0.0056,19,19,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band2,0.1260,0.1491,2.5390,0.0231,0.1336,0.0000,0.0048,19,19,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band2,0.1234,0.1456,2.4868,0.0222,0.1309,0.0000,0.0046,19,19,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band2,0.1253,0.1405,2.5117,0.0152,0.1322,0.0000,0.0039,19,19,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band2,0.1254,0.1407,2.5150,0.0153,0.1324,0.0000,0.0039,19,19,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band2,0.1256,0.1410,2.5195,0.0154,0.1326,0.0000,0.0039,19,19,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band2,0.1265,0.1423,2.5483,0.0158,0.1341,0.0000,0.0040,19,19,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band2,0.1267,0.1426,2.5524,0.0159,0.1343,0.0000,0.0040,19,19,100.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band2,0.1269,0.1430,2.5566,0.0161,0.1346,0.0000,0.0040,19,19,100.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band2,0.1269,0.1433,2.5579,0.0164,0.1346,0.0000,0.0041,19,19,100.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band2,0.1294,0.1441,2.5916,0.0147,0.1364,0.0000,0.0037,19,19,100.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band2,0.1282,0.1439,2.5675,0.0157,0.1351,0.0000,0.0038,19,19,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band2,0.1278,0.1463,2.5727,0.0185,0.1354,0.0000,0.0040,19,19,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band2,0.1284,0.1463,2.5829,0.0179,0.1359,0.0000,0.0039,19,19,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band2,0.1286,0.1465,2.5855,0.0179,0.1361,0.0000,0.0039,19,19,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band2,0.1287,0.1467,2.5873,0.0180,0.1362,0.0000,0.0039,19,19,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band2,0.1281,0.1476,2.5790,0.0195,0.1357,0.0000,0.0043,19,19,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band2,0.1306,0.1527,2.6219,0.0221,0.1380,0.0000,0.0048,19,19,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band2,0.1326,0.1545,2.6649,0.0219,0.1403,0.0000,0.0047,19,19,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band2,0.1320,0.1540,2.6588,0.0220,0.1399,0.0000,0.0049,19,19,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band2,0.1328,0.1558,2.6750,0.0230,0.1408,0.0000,0.0052,19,19,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band2,0.1330,0.1563,2.6803,0.0233,0.1411,0.0000,0.0053,19,19,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band2,0.1342,0.1592,2.7213,0.0250,0.1432,0.0000,0.0058,19,19,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band2,0.1344,0.1597,2.7268,0.0253,0.1435,0.0000,0.0059,19,19,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band2,0.1394,0.1640,2.8257,0.0246,0.1487,0.0000,0.0061,19,19,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band2,0.1397,0.1644,2.8321,0.0247,0.1491,0.0000,0.0061,19,19,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band2,0.1445,0.1722,2.9433,0.0277,0.1549,0.0000,0.0071,19,19,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band2,0.1504,0.1758,3.0693,0.0254,0.1615,0.0001,0.0074,19,19,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band2,0.1508,0.1764,3.1356,0.0256,0.1650,0.0001,0.0078,19,19,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band2,0.1548,0.1859,3.2455,0.0311,0.1708,0.0001,0.0095,19,19,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band2,0.1618,0.1916,3.3188,0.0298,0.1747,0.0001,0.0092,19,19,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band2,0.1663,0.2019,3.4373,0.0356,0.1809,0.0001,0.0106,19,19,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band2,0.1654,0.2012,3.4117,0.0358,0.1796,0.0001,0.0104,19,19,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band2,0.1678,0.2092,3.5287,0.0414,0.1857,0.0001,0.0122,19,19,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band2,0.1682,0.2078,3.5177,0.0396,0.1851,0.0001,0.0119,19,19,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band2,0.1687,0.2087,3.5271,0.0400,0.1856,0.0001,0.0121,19,19,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band2,0.1714,0.2105,3.5668,0.0391,0.1877,0.0001,0.0122,19,19,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band2,0.1713,0.2112,3.5747,0.0399,0.1881,0.0002,0.0123,19,19,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band2,0.1771,0.2203,3.6836,0.0432,0.1939,0.0002,0.0130,19,19,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band2,0.1772,0.2203,3.6854,0.0431,0.1940,0.0002,0.0130,19,19,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band2,0.1889,0.2380,3.9806,0.0491,0.2095,0.0002,0.0133,19,19,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band2,0.1894,0.2387,3.9898,0.0493,0.2100,0.0002,0.0132,19,19,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band2,0.1934,0.2491,4.0936,0.0557,0.2155,0.0002,0.0141,19,19,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band2,0.1938,0.2498,4.0867,0.0560,0.2151,0.0002,0.0144,19,19,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band2,0.1920,0.2502,4.0618,0.0582,0.2138,0.0002,0.0149,19,19,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band2,0.1948,0.2545,4.1255,0.0597,0.2171,0.0002,0.0147,19,19,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band2,0.1984,0.2579,4.1947,0.0595,0.2208,0.0002,0.0148,19,19,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band2,0.2029,0.2659,4.2783,0.0630,0.2252,0.0002,0.0143,19,19,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band2,0.2031,0.2662,4.2826,0.0631,0.2254,0.0002,0.0144,19,19,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band2,0.2033,0.2664,4.3270,0.0631,0.2277,0.0002,0.0149,19,19,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band2,0.2016,0.2651,4.3207,0.0635,0.2274,0.0002,0.0154,19,19,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band2,0.2018,0.2609,4.2666,0.0591,0.2246,0.0002,0.0132,19,19,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band2,0.2017,0.2563,4.2621,0.0546,0.2243,0.0001,0.0121,19,19,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band2,0.2039,0.2558,4.2927,0.0519,0.2259,0.0001,0.0112,19,19,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band2,0.2040,0.2502,4.2726,0.0462,0.2249,0.0001,0.0103,19,19,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band2,0.2041,0.2500,4.2740,0.0459,0.2249,0.0001,0.0102,19,19,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band2,0.2059,0.2444,3.6115,0.0385,0.2257,0.0001,0.0104,19,16,84.21
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band2,0.2060,0.2435,3.6100,0.0375,0.2256,0.0001,0.0103,19,16,84.21
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band2,0.2060,0.2425,3.6079,0.0365,0.2255,0.0001,0.0102,19,16,84.21
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band2,0.2061,0.2426,3.6084,0.0365,0.2255,0.0001,0.0102,19,16,84.21
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band2,0.2061,0.2426,3.6094,0.0365,0.2256,0.0001,0.0102,19,16,84.21
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2427,3.6100,0.0365,0.2256,0.0001,0.0102,19,16,84.21
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2415,3.6046,0.0353,0.2253,0.0001,0.0096,19,16,84.21
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2416,3.6053,0.0354,0.2253,0.0001,0.0097,19,16,84.21
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2416,3.6061,0.0354,0.2254,0.0001,0.0097,19,16,84.21
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band2,0.2063,0.2417,3.1167,0.0354,0.2226,0.0001,0.0096,19,14,73.68
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band2,0.2063,0.2417,3.1170,0.0354,0.2226,0.0001,0.0095,19,14,73.68
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band2,0.2071,0.2376,2.6961,0.0305,0.2247,0.0001,0.0099,19,12,63.16
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band2,0.2004,0.2661,4.2232,0.0657,0.2223,0.0003,0.0160,19,19,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band2,0.2047,0.2658,4.2926,0.0611,0.2259,0.0002,0.0142,19,19,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band2,0.2047,0.2657,4.2918,0.0610,0.2259,0.0002,0.0142,19,19,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band2,0.2046,0.2657,4.2907,0.0611,0.2258,0.0002,0.0142,19,19,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band2,0.2046,0.2656,4.2895,0.0610,0.2258,0.0002,0.0142,19,19,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band2,0.2045,0.2655,4.2880,0.0610,0.2257,0.0002,0.0142,19,19,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band2,0.2044,0.2654,4.2863,0.0610,0.2256,0.0002,0.0142,19,19,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band2,0.2045,0.2654,4.2858,0.0609,0.2256,0.0002,0.0142,19,19,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band2,0.2046,0.2653,4.2875,0.0607,0.2257,0.0002,0.0142,19,19,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band2,0.2047,0.2639,4.3173,0.0592,0.2272,0.0002,0.0143,19,19,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2663,4.3395,0.0601,0.2284,0.0002,0.0142,19,19,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2662,4.3393,0.0600,0.2284,0.0002,0.0142,19,19,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band2,0.2061,0.2661,4.3386,0.0600,0.2283,0.0002,0.0142,19,19,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band2,0.2061,0.2659,4.3410,0.0598,0.2285,0.0002,0.0141,19,19,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band2,0.2060,0.2658,4.3404,0.0598,0.2284,0.0002,0.0141,19,19,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band2,0.2075,0.2670,4.3681,0.0595,0.2299,0.0002,0.0142,19,19,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band2,0.2108,0.2662,4.4387,0.0554,0.2336,0.0002,0.0135,19,19,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band2,0.2071,0.2679,4.4480,0.0608,0.2341,0.0002,0.0152,19,19,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band2,0.2069,0.2677,4.4444,0.0608,0.2339,0.0002,0.0152,19,19,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band2,0.2067,0.2674,4.4408,0.0607,0.2337,0.0002,0.0152,19,19,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band2,0.2064,0.2672,4.4365,0.0608,0.2335,0.0002,0.0152,19,19,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band2,0.2062,0.2669,4.4324,0.0607,0.2333,0.0002,0.0152,19,19,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band2,0.2060,0.2667,4.4281,0.0607,0.2331,0.0002,0.0152,19,19,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band2,0.2047,0.2672,4.4124,0.0625,0.2322,0.0003,0.0168,19,19,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band2,0.2036,0.2632,4.3614,0.0596,0.2295,0.0003,0.0175,19,19,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band2,0.2013,0.2645,4.3348,0.0632,0.2281,0.0003,0.0185,19,19,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band2,0.2016,0.2676,4.3099,0.0660,0.2268,0.0004,0.0205,19,19,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band2,0.2014,0.2674,4.3053,0.0660,0.2266,0.0004,0.0205,19,19,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band2,0.2011,0.2671,4.2997,0.0660,0.2263,0.0004,0.0204,19,19,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band2,0.2008,0.2668,4.2937,0.0660,0.2260,0.0004,0.0204,19,19,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band2,0.2002,0.2716,4.3065,0.0714,0.2267,0.0004,0.0194,19,19,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band2,0.1997,0.2700,4.2760,0.0703,0.2251,0.0004,0.0195,19,19,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band2,0.1994,0.2699,4.2698,0.0705,0.2247,0.0004,0.0194,19,19,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band2,0.1990,0.2697,4.2639,0.0707,0.2244,0.0004,0.0194,19,19,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band2,0.1987,0.2695,4.2574,0.0708,0.2241,0.0004,0.0194,19,19,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band2,0.1983,0.2693,4.2508,0.0710,0.2237,0.0004,0.0193,19,19,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band2,0.1980,0.2691,4.2445,0.0711,0.2234,0.0004,0.0193,19,19,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band2,0.1976,0.2689,4.2375,0.0713,0.2230,0.0004,0.0193,19,19,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band2,0.1972,0.2684,4.2293,0.0712,0.2226,0.0004,0.0193,19,19,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band2,0.1958,0.2668,4.1951,0.0710,0.2208,0.0004,0.0191,19,19,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band2,0.1959,0.2721,4.2098,0.0762,0.2216,0.0004,0.0195,19,19,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band2,0.1955,0.2716,4.2020,0.0761,0.2212,0.0004,0.0195,19,19,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band2,0.1951,0.2712,4.1941,0.0761,0.2207,0.0004,0.0195,19,19,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band2,0.1947,0.2707,4.1862,0.0760,0.2203,0.0004,0.0194,19,19,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band2,0.1943,0.2703,4.1778,0.0760,0.2199,0.0004,0.0194,19,19,100.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band2,0.1939,0.2698,4.1697,0.0759,0.2195,0.0004,0.0194,19,19,100.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,19,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band2,0.2112,0.2612,1.1375,0.0500,0.2275,0.0003,0.0176,19,5,26.32
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band2,0.1801,0.2729,4.0323,0.0928,0.2122,0.0005,0.0218,19,19,100.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band2,0.1797,0.2724,4.0402,0.0927,0.2126,0.0005,0.0225,19,19,100.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band2,0.1792,0.2656,4.0223,0.0864,0.2117,0.0005,0.0216,19,19,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band2,0.1787,0.2650,4.0248,0.0863,0.2118,0.0005,0.0214,19,19,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band2,0.1783,0.2645,4.0158,0.0862,0.2114,0.0005,0.0213,19,19,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band2,0.1778,0.2641,4.0068,0.0863,0.2109,0.0005,0.0213,19,19,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band2,0.1774,0.2636,3.9975,0.0862,0.2104,0.0005,0.0213,19,19,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band2,0.1769,0.2633,3.9879,0.0864,0.2099,0.0005,0.0213,19,19,100.00
A2000238,2000-08-25,MCD43A4,Nadir_Reflectance_Band2,0.1764,0.2623,3.9782,0.0859,0.2094,0.0005,0.0212,19,19,100.00
