MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band6,0.3309,0.3573,0.6882,0.0264,0.3441,0.0002,0.0132,25,2,8.00
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band6,0.2574,0.3576,1.2145,0.1002,0.3036,0.0018,0.0420,25,4,16.00
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band6,0.2259,0.3580,2.6981,0.1321,0.2698,0.0016,0.0402,25,10,40.00
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band6,0.2262,0.3585,2.6935,0.1323,0.2693,0.0015,0.0390,25,10,40.00
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band6,0.2266,0.3590,2.6978,0.1324,0.2698,0.0015,0.0391,25,10,40.00
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band6,0.2271,0.3598,2.7029,0.1327,0.2703,0.0015,0.0392,25,10,40.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band6,0.2275,0.3606,2.7121,0.1331,0.2712,0.0016,0.0399,25,10,40.00
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band6,0.2280,0.3580,3.0655,0.1300,0.2787,0.0020,0.0443,25,11,44.00
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band6,0.2285,0.3895,4.9666,0.1610,0.2922,0.0022,0.0467,25,17,68.00
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band6,0.1914,0.3985,6.4675,0.2071,0.2940,0.0025,0.0496,25,22,88.00
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band6,0.1919,0.3803,7.4125,0.1884,0.2965,0.0019,0.0434,25,25,100.00
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band6,0.2075,0.3808,7.5051,0.1733,0.3002,0.0018,0.0429,25,25,100.00
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band6,0.2083,0.3813,7.5196,0.1730,0.3008,0.0018,0.0428,25,25,100.00
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band6,0.2090,0.3719,7.5022,0.1629,0.3001,0.0018,0.0419,25,25,100.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band6,0.2098,0.3709,7.4995,0.1611,0.3000,0.0017,0.0413,25,25,100.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band6,0.2105,0.3717,7.4733,0.1612,0.2989,0.0019,0.0432,25,25,100.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band6,0.2113,0.3724,7.4930,0.1611,0.2997,0.0019,0.0431,25,25,100.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band6,0.2123,0.3725,7.5183,0.1602,0.3007,0.0019,0.0431,25,25,100.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band6,0.2182,0.3732,7.6290,0.1550,0.3052,0.0015,0.0385,25,25,100.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band6,0.2187,0.3739,7.6475,0.1552,0.3059,0.0015,0.0386,25,25,100.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band6,0.2192,0.3746,7.6661,0.1554,0.3066,0.0015,0.0388,25,25,100.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band6,0.2197,0.3753,7.6859,0.1556,0.3074,0.0015,0.0389,25,25,100.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band6,0.2230,0.3763,7.6817,0.1533,0.3073,0.0016,0.0397,25,25,100.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band6,0.2236,0.3772,7.6913,0.1536,0.3077,0.0016,0.0396,25,25,100.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band6,0.2475,0.3810,7.7922,0.1335,0.3117,0.0013,0.0358,25,25,100.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band6,0.2437,0.3818,7.8291,0.1381,0.3132,0.0012,0.0341,25,25,100.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band6,0.2393,0.3859,6.5435,0.1466,0.3116,0.0015,0.0385,25,21,84.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band6,0.2331,0.3887,6.5691,0.1556,0.3128,0.0015,0.0385,25,21,84.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band6,0.2333,0.3913,6.5926,0.1580,0.3139,0.0015,0.0388,25,21,84.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band6,0.2516,0.3992,8.0818,0.1476,0.3233,0.0015,0.0389,25,25,100.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band6,0.2569,0.4124,7.6171,0.1555,0.3312,0.0016,0.0395,25,23,92.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band6,0.2560,0.3960,8.2624,0.1400,0.3305,0.0012,0.0349,25,25,100.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band6,0.2595,0.3974,8.2514,0.1379,0.3301,0.0013,0.0360,25,25,100.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band6,0.2688,0.3988,8.2886,0.1300,0.3315,0.0012,0.0351,25,25,100.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band6,0.2674,0.3958,8.2752,0.1284,0.3310,0.0013,0.0355,25,25,100.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band6,0.2685,0.3971,8.2971,0.1286,0.3319,0.0013,0.0356,25,25,100.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band6,0.2697,0.3985,8.2849,0.1288,0.3314,0.0012,0.0346,25,25,100.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band6,0.2695,0.3998,8.3045,0.1303,0.3322,0.0012,0.0347,25,25,100.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band6,0.2814,0.3981,8.3692,0.1167,0.3348,0.0011,0.0332,25,25,100.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band6,0.2783,0.3900,8.3202,0.1117,0.3328,0.0010,0.0319,25,25,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band6,0.2775,0.3868,8.3330,0.1093,0.3333,0.0009,0.0304,25,25,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band6,0.2759,0.3853,8.3457,0.1094,0.3338,0.0009,0.0304,25,25,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band6,0.2745,0.3955,8.3866,0.1210,0.3355,0.0009,0.0297,25,25,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band6,0.2755,0.3963,8.4074,0.1208,0.3363,0.0009,0.0297,25,25,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band6,0.2765,0.3974,8.4313,0.1209,0.3373,0.0009,0.0297,25,25,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band6,0.2774,0.3933,8.4241,0.1159,0.3370,0.0009,0.0307,25,25,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band6,0.2784,0.3944,8.4484,0.1160,0.3379,0.0009,0.0306,25,25,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band6,0.2776,0.3927,8.4556,0.1151,0.3382,0.0009,0.0302,25,25,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band6,0.2760,0.3902,8.4786,0.1142,0.3391,0.0009,0.0298,25,25,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band6,0.2768,0.3908,8.4998,0.1140,0.3400,0.0009,0.0298,25,25,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band6,0.2719,0.3909,8.3388,0.1190,0.3336,0.0008,0.0286,25,25,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band6,0.2723,0.3916,8.3507,0.1193,0.3340,0.0008,0.0286,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band6,0.2726,0.3937,8.3845,0.1211,0.3354,0.0008,0.0285,25,25,100.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band6,0.2730,0.3943,8.3963,0.1213,0.3359,0.0008,0.0286,25,25,100.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band6,0.2733,0.3949,8.4081,0.1216,0.3363,0.0008,0.0287,25,25,100.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band6,0.2721,0.3909,8.3925,0.1188,0.3357,0.0008,0.0285,25,25,100.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band6,0.2679,0.3844,7.6368,0.1165,0.3320,0.0008,0.0290,25,23,92.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band6,0.2557,0.3833,6.8065,0.1276,0.3241,0.0011,0.0325,25,21,84.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band6,0.3460,0.3950,2.2087,0.0490,0.3681,0.0002,0.0147,25,6,24.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band6,0.2534,0.3910,8.0263,0.1376,0.3211,0.0012,0.0347,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band6,0.2429,0.3918,7.9181,0.1489,0.3167,0.0014,0.0378,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band6,0.2436,0.4029,8.1390,0.1593,0.3256,0.0016,0.0402,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band6,0.2444,0.4038,8.1632,0.1594,0.3265,0.0016,0.0404,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band6,0.2506,0.4037,8.2336,0.1531,0.3293,0.0015,0.0389,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band6,0.2577,0.4035,8.3302,0.1458,0.3332,0.0013,0.0362,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band6,0.2662,0.3999,8.4458,0.1337,0.3378,0.0013,0.0358,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band6,0.2667,0.4004,8.4552,0.1337,0.3382,0.0013,0.0359,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band6,0.2671,0.4012,8.4701,0.1341,0.3388,0.0013,0.0361,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band6,0.2683,0.4019,8.4925,0.1336,0.3397,0.0013,0.0360,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band6,0.2646,0.3945,8.4596,0.1299,0.3384,0.0016,0.0402,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band6,0.2657,0.3943,8.4700,0.1286,0.3388,0.0016,0.0399,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band6,0.2668,0.3942,8.4256,0.1274,0.3370,0.0016,0.0405,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band6,0.2678,0.3941,8.4321,0.1263,0.3373,0.0016,0.0402,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band6,0.2685,0.3947,8.4406,0.1262,0.3376,0.0016,0.0403,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band6,0.2692,0.3800,8.2803,0.1108,0.3312,0.0016,0.0405,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band6,0.2722,0.3841,8.3353,0.1119,0.3334,0.0017,0.0407,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band6,0.2743,0.3844,8.3982,0.1101,0.3359,0.0015,0.0382,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band6,0.2747,0.3798,8.3461,0.1051,0.3338,0.0013,0.0366,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band6,0.2751,0.3800,8.3494,0.1049,0.3340,0.0014,0.0368,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band6,0.2709,0.3786,8.3705,0.1077,0.3348,0.0013,0.0356,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band6,0.2636,0.3778,8.2453,0.1142,0.3298,0.0013,0.0367,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band6,0.2596,0.3745,8.2228,0.1149,0.3289,0.0015,0.0388,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band6,0.2595,0.3750,8.2308,0.1155,0.3292,0.0015,0.0387,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band6,0.2594,0.3755,8.2392,0.1161,0.3296,0.0015,0.0387,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band6,0.2593,0.3760,8.2470,0.1167,0.3299,0.0015,0.0387,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band6,0.2503,0.3567,7.7041,0.1064,0.3082,0.0013,0.0357,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band6,0.2483,0.3579,7.6487,0.1096,0.3059,0.0013,0.0365,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band6,0.2481,0.3579,7.6912,0.1098,0.3076,0.0012,0.0351,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band6,0.2480,0.3579,7.6841,0.1099,0.3074,0.0012,0.0351,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band6,0.2479,0.3579,7.6682,0.1100,0.3067,0.0012,0.0351,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band6,0.2400,0.3533,7.5640,0.1133,0.3026,0.0011,0.0335,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band6,0.2398,0.3456,7.5492,0.1058,0.3020,0.0011,0.0332,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band6,0.2435,0.3511,7.6196,0.1076,0.3048,0.0012,0.0349,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band6,0.2462,0.3439,7.5473,0.0977,0.3019,0.0012,0.0344,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band6,0.2464,0.3443,7.5560,0.0979,0.3022,0.0012,0.0345,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band6,0.2455,0.3447,7.4996,0.0992,0.3000,0.0013,0.0363,25,25,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band6,0.2385,0.3431,7.3653,0.1046,0.2946,0.0014,0.0376,25,25,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band6,0.2369,0.3401,7.2203,0.1032,0.2888,0.0013,0.0358,25,25,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band6,0.2264,0.3400,7.1690,0.1136,0.2868,0.0014,0.0371,25,25,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band6,0.2355,0.3499,7.4027,0.1144,0.2961,0.0015,0.0387,25,25,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band6,0.2355,0.3499,7.3639,0.1144,0.2946,0.0014,0.0374,25,25,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band6,0.2423,0.3603,7.5736,0.1180,0.3029,0.0016,0.0400,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band6,0.2397,0.3637,7.5506,0.1240,0.3020,0.0016,0.0396,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band6,0.2396,0.3639,7.5533,0.1243,0.3021,0.0016,0.0396,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band6,0.2365,0.3575,7.5039,0.1210,0.3002,0.0016,0.0403,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band6,0.2364,0.3577,7.5055,0.1213,0.3002,0.0016,0.0404,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band6,0.2365,0.3674,7.4925,0.1309,0.2997,0.0017,0.0407,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band6,0.2366,0.3675,7.4867,0.1309,0.2995,0.0016,0.0406,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band6,0.2335,0.3674,7.4467,0.1339,0.2979,0.0016,0.0405,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band6,0.2333,0.3658,7.4767,0.1325,0.2991,0.0016,0.0405,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band6,0.2333,0.3656,7.4743,0.1323,0.2990,0.0016,0.0405,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band6,0.2332,0.3654,7.4713,0.1322,0.2989,0.0016,0.0405,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band6,0.2333,0.3654,7.4748,0.1321,0.2990,0.0016,0.0405,25,25,100.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band6,0.2342,0.3653,7.4373,0.1311,0.2975,0.0017,0.0412,25,25,100.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band6,0.2397,0.3789,7.7237,0.1392,0.3089,0.0021,0.0458,25,25,100.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band6,0.2358,0.3558,7.4680,0.1200,0.2987,0.0017,0.0413,25,25,100.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band6,0.2407,0.3558,7.4855,0.1151,0.2994,0.0016,0.0404,25,25,100.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band6,0.2368,0.3516,7.4265,0.1148,0.2971,0.0016,0.0401,25,25,100.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band6,0.2339,0.3466,7.3600,0.1127,0.2944,0.0015,0.0393,25,25,100.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band6,0.2330,0.3466,7.3566,0.1136,0.2943,0.0015,0.0393,25,25,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band6,0.2368,0.3412,7.2541,0.1044,0.2902,0.0011,0.0339,25,25,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band6,0.2371,0.3408,7.2156,0.1037,0.2886,0.0011,0.0325,25,25,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band6,0.2346,0.3402,7.1840,0.1056,0.2874,0.0010,0.0318,25,25,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band6,0.2349,0.3398,7.1757,0.1049,0.2870,0.0010,0.0317,25,25,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band6,0.2198,0.3338,7.1057,0.1140,0.2842,0.0011,0.0325,25,25,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band6,0.2202,0.3332,7.0940,0.1130,0.2838,0.0010,0.0322,25,25,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band6,0.2206,0.3325,7.0820,0.1119,0.2833,0.0010,0.0319,25,25,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band6,0.2211,0.3318,7.0697,0.1107,0.2828,0.0010,0.0316,25,25,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band6,0.2209,0.3314,7.0618,0.1105,0.2825,0.0010,0.0315,25,25,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band6,0.2413,0.3324,7.2024,0.0911,0.2881,0.0009,0.0297,25,25,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band6,0.2403,0.3443,7.1782,0.1040,0.2871,0.0010,0.0310,25,25,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band6,0.2359,0.3478,7.2052,0.1119,0.2882,0.0010,0.0320,25,25,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band6,0.2396,0.3481,7.2422,0.1085,0.2897,0.0010,0.0309,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band6,0.2407,0.3516,7.2665,0.1109,0.2907,0.0010,0.0313,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band6,0.2419,0.3621,7.3382,0.1202,0.2935,0.0011,0.0324,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band6,0.2419,0.3623,7.3385,0.1204,0.2935,0.0011,0.0325,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band6,0.2439,0.3604,7.3997,0.1165,0.2960,0.0012,0.0340,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band6,0.2399,0.3758,7.3287,0.1359,0.2931,0.0014,0.0378,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band6,0.2396,0.3751,7.3218,0.1355,0.2929,0.0014,0.0377,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band6,0.2392,0.3748,7.3151,0.1356,0.2926,0.0014,0.0377,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band6,0.2389,0.3881,7.4358,0.1492,0.2974,0.0016,0.0404,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band6,0.2385,0.3882,7.4327,0.1497,0.2973,0.0016,0.0405,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band6,0.2382,0.3882,7.4285,0.1500,0.2971,0.0016,0.0406,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band6,0.2357,0.3883,7.4137,0.1526,0.2965,0.0018,0.0424,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band6,0.2353,0.3884,7.4105,0.1531,0.2964,0.0018,0.0425,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band6,0.2302,0.3875,7.4217,0.1573,0.2969,0.0020,0.0443,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band6,0.2299,0.3859,7.4178,0.1560,0.2967,0.0020,0.0444,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band6,0.2304,0.3871,7.2748,0.1567,0.2910,0.0020,0.0448,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band6,0.2298,0.3861,7.2676,0.1563,0.2907,0.0020,0.0448,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band6,0.2274,0.3886,7.2851,0.1612,0.2914,0.0022,0.0467,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band6,0.2244,0.3887,7.2422,0.1643,0.2897,0.0022,0.0474,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band6,0.2268,0.3875,7.2283,0.1607,0.2891,0.0022,0.0467,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band6,0.2251,0.3862,7.2186,0.1611,0.2887,0.0023,0.0475,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band6,0.2237,0.3878,7.1868,0.1641,0.2875,0.0023,0.0484,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band6,0.2277,0.3768,7.2046,0.1491,0.2882,0.0019,0.0440,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band6,0.2277,0.3759,7.1949,0.1482,0.2878,0.0019,0.0438,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band6,0.2277,0.3592,7.0234,0.1315,0.2809,0.0016,0.0398,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band6,0.2277,0.3586,7.0177,0.1309,0.2807,0.0016,0.0396,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band6,0.2276,0.3580,7.0120,0.1304,0.2805,0.0016,0.0395,25,25,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band6,0.2282,0.3568,6.9839,0.1286,0.2794,0.0014,0.0373,25,25,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band6,0.2278,0.3557,6.9767,0.1279,0.2791,0.0014,0.0371,25,25,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band6,0.2274,0.3544,6.9695,0.1270,0.2788,0.0014,0.0369,25,25,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band6,0.2270,0.3536,6.9552,0.1266,0.2782,0.0013,0.0367,25,25,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band6,0.2271,0.3576,7.1366,0.1305,0.2855,0.0015,0.0392,25,25,100.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band6,0.2267,0.3568,7.1226,0.1301,0.2849,0.0015,0.0390,25,25,100.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band6,0.2262,0.3559,7.1046,0.1297,0.2842,0.0015,0.0388,25,25,100.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band6,0.2258,0.3550,7.0900,0.1292,0.2836,0.0015,0.0386,25,25,100.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band6,,,,,,,,25,0,0.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band6,0.2540,0.3231,3.7775,0.0691,0.2906,0.0005,0.0218,25,13,52.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band6,0.2373,0.3190,3.6838,0.0817,0.2834,0.0006,0.0236,25,13,52.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band6,0.2231,0.3181,4.4063,0.0950,0.2754,0.0008,0.0282,25,16,64.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band6,0.2227,0.3172,4.3957,0.0945,0.2747,0.0008,0.0281,25,16,64.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band6,0.2223,0.3163,4.3851,0.0940,0.2741,0.0008,0.0279,25,16,64.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band6,0.1794,0.3007,5.9960,0.1213,0.2498,0.0009,0.0299,25,24,96.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band6,0.1790,0.2995,5.9813,0.1205,0.2492,0.0009,0.0298,25,24,96.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band6,0.1787,0.3059,6.2880,0.1272,0.2515,0.0008,0.0291,25,25,100.00
