MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000055,2000-02-24,MCD43A4,Nadir_Reflectance_Band2,0.3417,0.6570,7.1129,0.3153,0.5471,0.0081,0.0902,25,13,52.00
A2000056,2000-02-25,MCD43A4,Nadir_Reflectance_Band2,0.3419,0.6570,7.1134,0.3151,0.5472,0.0081,0.0901,25,13,52.00
A2000057,2000-02-26,MCD43A4,Nadir_Reflectance_Band2,0.3420,0.6650,7.0936,0.3230,0.5457,0.0081,0.0898,25,13,52.00
A2000058,2000-02-27,MCD43A4,Nadir_Reflectance_Band2,0.3044,0.6651,7.4223,0.3607,0.5302,0.0121,0.1102,25,14,56.00
A2000059,2000-02-28,MCD43A4,Nadir_Reflectance_Band2,0.3043,0.6651,7.4209,0.3608,0.5301,0.0122,0.1103,25,14,56.00
A2000060,2000-02-29,MCD43A4,Nadir_Reflectance_Band2,0.3043,0.6651,7.3891,0.3608,0.5278,0.0123,0.1108,25,14,56.00
A2000061,2000-03-01,MCD43A4,Nadir_Reflectance_Band2,0.3043,0.6647,7.7130,0.3604,0.5142,0.0120,0.1094,25,15,60.00
A2000062,2000-03-02,MCD43A4,Nadir_Reflectance_Band2,0.3043,0.6416,7.6402,0.3373,0.4775,0.0119,0.1089,25,16,64.00
A2000063,2000-03-03,MCD43A4,Nadir_Reflectance_Band2,0.3045,0.6659,7.6951,0.3614,0.4809,0.0132,0.1150,25,16,64.00
A2000064,2000-03-04,MCD43A4,Nadir_Reflectance_Band2,0.3046,0.6663,7.5202,0.3617,0.4700,0.0127,0.1127,25,16,64.00
A2000065,2000-03-05,MCD43A4,Nadir_Reflectance_Band2,0.3048,0.6154,6.8803,0.3106,0.4587,0.0088,0.0937,25,15,60.00
A2000066,2000-03-06,MCD43A4,Nadir_Reflectance_Band2,0.3048,0.6708,5.6846,0.3660,0.4373,0.0090,0.0950,25,13,52.00
A2000067,2000-03-07,MCD43A4,Nadir_Reflectance_Band2,0.3048,0.6708,5.6876,0.3660,0.4375,0.0090,0.0950,25,13,52.00
A2000068,2000-03-08,MCD43A4,Nadir_Reflectance_Band2,0.3048,0.6708,5.6908,0.3660,0.4378,0.0090,0.0949,25,13,52.00
A2000069,2000-03-09,MCD43A4,Nadir_Reflectance_Band2,0.3047,0.6697,4.8662,0.3650,0.4424,0.0094,0.0969,25,11,44.00
A2000070,2000-03-10,MCD43A4,Nadir_Reflectance_Band2,0.3047,0.6697,4.1216,0.3650,0.4122,0.0112,0.1058,25,10,40.00
A2000071,2000-03-11,MCD43A4,Nadir_Reflectance_Band2,0.3045,0.5061,1.9596,0.2016,0.3919,0.0060,0.0773,25,5,20.00
A2000072,2000-03-12,MCD43A4,Nadir_Reflectance_Band2,0.3047,0.5074,1.9621,0.2027,0.3924,0.0060,0.0777,25,5,20.00
A2000073,2000-03-13,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000074,2000-03-14,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000075,2000-03-15,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000076,2000-03-16,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000077,2000-03-17,MCD43A4,Nadir_Reflectance_Band2,0.2560,0.2593,0.5153,0.0033,0.2577,0.0000,0.0016,25,2,8.00
A2000078,2000-03-18,MCD43A4,Nadir_Reflectance_Band2,0.2560,0.2594,0.5154,0.0034,0.2577,0.0000,0.0017,25,2,8.00
A2000079,2000-03-19,MCD43A4,Nadir_Reflectance_Band2,0.1741,0.2950,3.7756,0.1209,0.2221,0.0014,0.0372,25,17,68.00
A2000080,2000-03-20,MCD43A4,Nadir_Reflectance_Band2,0.1744,0.2954,3.7796,0.1210,0.2223,0.0014,0.0372,25,17,68.00
A2000081,2000-03-21,MCD43A4,Nadir_Reflectance_Band2,0.1746,0.2957,3.7840,0.1211,0.2226,0.0014,0.0372,25,17,68.00
A2000082,2000-03-22,MCD43A4,Nadir_Reflectance_Band2,0.1748,0.2961,3.7880,0.1213,0.2228,0.0014,0.0373,25,17,68.00
A2000083,2000-03-23,MCD43A4,Nadir_Reflectance_Band2,0.1751,0.2964,3.7922,0.1213,0.2231,0.0014,0.0373,25,17,68.00
A2000084,2000-03-24,MCD43A4,Nadir_Reflectance_Band2,0.1680,0.2898,4.4266,0.1218,0.2213,0.0015,0.0383,25,20,80.00
A2000085,2000-03-25,MCD43A4,Nadir_Reflectance_Band2,0.1677,0.2901,4.4222,0.1224,0.2211,0.0015,0.0382,25,20,80.00
A2000086,2000-03-26,MCD43A4,Nadir_Reflectance_Band2,0.1675,0.2853,4.4397,0.1178,0.2220,0.0015,0.0383,25,20,80.00
A2000087,2000-03-27,MCD43A4,Nadir_Reflectance_Band2,0.1718,0.2957,4.7353,0.1239,0.2255,0.0016,0.0401,25,21,84.00
A2000088,2000-03-28,MCD43A4,Nadir_Reflectance_Band2,0.1719,0.2968,4.7396,0.1249,0.2257,0.0016,0.0402,25,21,84.00
A2000089,2000-03-29,MCD43A4,Nadir_Reflectance_Band2,0.1671,0.2891,5.4147,0.1220,0.2256,0.0015,0.0389,25,24,96.00
A2000090,2000-03-30,MCD43A4,Nadir_Reflectance_Band2,0.1671,0.2899,5.4193,0.1228,0.2258,0.0015,0.0390,25,24,96.00
A2000091,2000-03-31,MCD43A4,Nadir_Reflectance_Band2,0.1617,0.2914,5.3934,0.1297,0.2247,0.0017,0.0410,25,24,96.00
A2000092,2000-04-01,MCD43A4,Nadir_Reflectance_Band2,0.1619,0.2913,5.3999,0.1294,0.2250,0.0017,0.0410,25,24,96.00
A2000093,2000-04-02,MCD43A4,Nadir_Reflectance_Band2,0.1582,0.2915,5.3698,0.1333,0.2237,0.0016,0.0406,25,24,96.00
A2000094,2000-04-03,MCD43A4,Nadir_Reflectance_Band2,0.1601,0.2973,5.5840,0.1372,0.2234,0.0018,0.0426,25,25,100.00
A2000095,2000-04-04,MCD43A4,Nadir_Reflectance_Band2,0.1611,0.2963,5.5756,0.1352,0.2230,0.0017,0.0414,25,25,100.00
A2000096,2000-04-05,MCD43A4,Nadir_Reflectance_Band2,0.1613,0.3011,5.6085,0.1398,0.2243,0.0017,0.0410,25,25,100.00
A2000097,2000-04-06,MCD43A4,Nadir_Reflectance_Band2,0.1615,0.3014,5.6563,0.1399,0.2263,0.0018,0.0429,25,25,100.00
A2000098,2000-04-07,MCD43A4,Nadir_Reflectance_Band2,0.1617,0.3016,5.6878,0.1399,0.2275,0.0019,0.0432,25,25,100.00
A2000099,2000-04-08,MCD43A4,Nadir_Reflectance_Band2,0.1614,0.2984,5.6772,0.1370,0.2271,0.0018,0.0421,25,25,100.00
A2000100,2000-04-09,MCD43A4,Nadir_Reflectance_Band2,0.1611,0.2989,5.7314,0.1378,0.2293,0.0018,0.0419,25,25,100.00
A2000101,2000-04-10,MCD43A4,Nadir_Reflectance_Band2,0.1608,0.2990,5.7522,0.1382,0.2301,0.0017,0.0417,25,25,100.00
A2000102,2000-04-11,MCD43A4,Nadir_Reflectance_Band2,0.1611,0.2980,5.7512,0.1369,0.2300,0.0017,0.0412,25,25,100.00
A2000103,2000-04-12,MCD43A4,Nadir_Reflectance_Band2,0.1613,0.2968,5.7407,0.1355,0.2296,0.0016,0.0404,25,25,100.00
A2000104,2000-04-13,MCD43A4,Nadir_Reflectance_Band2,0.1616,0.2973,5.7471,0.1357,0.2299,0.0016,0.0404,25,25,100.00
A2000105,2000-04-14,MCD43A4,Nadir_Reflectance_Band2,0.1618,0.2971,5.8223,0.1353,0.2329,0.0017,0.0411,25,25,100.00
A2000106,2000-04-15,MCD43A4,Nadir_Reflectance_Band2,0.1621,0.2979,5.8305,0.1358,0.2332,0.0017,0.0412,25,25,100.00
A2000107,2000-04-16,MCD43A4,Nadir_Reflectance_Band2,0.1771,0.3063,5.5145,0.1292,0.2398,0.0016,0.0404,25,23,92.00
A2000108,2000-04-17,MCD43A4,Nadir_Reflectance_Band2,0.1775,0.3066,5.5231,0.1291,0.2401,0.0016,0.0405,25,23,92.00
A2000109,2000-04-18,MCD43A4,Nadir_Reflectance_Band2,0.1779,0.3070,5.5299,0.1291,0.2404,0.0017,0.0406,25,23,92.00
A2000110,2000-04-19,MCD43A4,Nadir_Reflectance_Band2,0.1831,0.3060,5.5731,0.1229,0.2423,0.0017,0.0408,25,23,92.00
A2000111,2000-04-20,MCD43A4,Nadir_Reflectance_Band2,0.1803,0.3100,5.1530,0.1297,0.2454,0.0018,0.0427,25,21,84.00
A2000112,2000-04-21,MCD43A4,Nadir_Reflectance_Band2,0.1897,0.3039,4.5502,0.1142,0.2528,0.0015,0.0387,25,18,72.00
A2000113,2000-04-22,MCD43A4,Nadir_Reflectance_Band2,0.1890,0.3048,4.5544,0.1158,0.2530,0.0015,0.0390,25,18,72.00
A2000114,2000-04-23,MCD43A4,Nadir_Reflectance_Band2,0.1713,0.3086,5.4728,0.1373,0.2488,0.0021,0.0454,25,22,88.00
A2000115,2000-04-24,MCD43A4,Nadir_Reflectance_Band2,0.1117,0.3024,5.8125,0.1907,0.2325,0.0023,0.0479,25,25,100.00
A2000116,2000-04-25,MCD43A4,Nadir_Reflectance_Band2,0.1118,0.3030,5.8256,0.1912,0.2330,0.0023,0.0479,25,25,100.00
A2000117,2000-04-26,MCD43A4,Nadir_Reflectance_Band2,0.1166,0.2980,5.6931,0.1814,0.2277,0.0025,0.0497,25,25,100.00
A2000118,2000-04-27,MCD43A4,Nadir_Reflectance_Band2,0.1167,0.2982,5.6965,0.1815,0.2279,0.0025,0.0497,25,25,100.00
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band2,0.1124,0.3031,5.7023,0.1907,0.2281,0.0028,0.0527,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band2,0.1222,0.3276,5.8838,0.2054,0.2354,0.0032,0.0567,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band2,0.1145,0.3138,5.8841,0.1993,0.2354,0.0031,0.0558,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band2,0.1149,0.3142,5.8916,0.1993,0.2357,0.0031,0.0559,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band2,0.1151,0.3071,5.8710,0.1920,0.2348,0.0029,0.0540,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band2,0.1169,0.3117,5.9284,0.1948,0.2371,0.0030,0.0544,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band2,0.1171,0.3140,5.8947,0.1969,0.2358,0.0028,0.0531,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band2,0.1171,0.3145,5.9013,0.1974,0.2361,0.0028,0.0532,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band2,0.1173,0.3152,5.9089,0.1979,0.2364,0.0028,0.0531,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band2,0.1175,0.3159,5.9156,0.1984,0.2366,0.0028,0.0531,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band2,0.1200,0.3142,5.9302,0.1942,0.2372,0.0026,0.0509,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band2,0.1230,0.3113,5.8686,0.1883,0.2347,0.0024,0.0491,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band2,0.1223,0.3127,5.8605,0.1904,0.2344,0.0024,0.0493,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band2,0.1225,0.3131,5.8579,0.1906,0.2343,0.0024,0.0493,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band2,0.1216,0.3132,5.8607,0.1916,0.2344,0.0024,0.0491,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band2,0.1219,0.3096,5.8606,0.1877,0.2344,0.0024,0.0488,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band2,0.1243,0.3136,5.8585,0.1893,0.2343,0.0023,0.0475,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band2,0.1413,0.3092,5.9599,0.1679,0.2384,0.0019,0.0435,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band2,0.1381,0.3070,6.0407,0.1689,0.2416,0.0019,0.0435,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band2,0.1384,0.3073,6.0496,0.1689,0.2420,0.0019,0.0435,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band2,0.1387,0.3094,6.1861,0.1707,0.2474,0.0019,0.0434,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band2,0.1399,0.3090,6.2090,0.1691,0.2484,0.0018,0.0421,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band2,0.1459,0.3038,6.2412,0.1579,0.2496,0.0016,0.0396,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band2,0.1465,0.3079,6.3168,0.1614,0.2527,0.0017,0.0407,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band2,0.1466,0.3082,6.3215,0.1616,0.2529,0.0017,0.0408,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band2,0.1460,0.3085,6.3252,0.1625,0.2530,0.0017,0.0409,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band2,0.1160,0.3093,6.2806,0.1933,0.2512,0.0019,0.0441,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band2,0.1155,0.3097,6.3149,0.1942,0.2526,0.0020,0.0447,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band2,0.1329,0.3109,6.2965,0.1780,0.2519,0.0019,0.0431,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band2,0.1325,0.3109,6.2969,0.1784,0.2519,0.0019,0.0430,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band2,0.1435,0.3143,6.3554,0.1708,0.2542,0.0018,0.0424,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band2,0.1440,0.3225,6.6081,0.1785,0.2643,0.0018,0.0423,25,25,100.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band2,0.1428,0.3370,6.8353,0.1942,0.2734,0.0018,0.0429,25,25,100.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band2,0.1359,0.3314,6.7541,0.1955,0.2702,0.0018,0.0422,25,25,100.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band2,0.1438,0.3440,7.0167,0.2002,0.2807,0.0017,0.0408,25,25,100.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band2,0.1815,0.3456,7.0039,0.1641,0.2802,0.0014,0.0375,25,25,100.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band2,0.1815,0.3472,7.0391,0.1657,0.2816,0.0014,0.0379,25,25,100.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band2,0.1815,0.3487,7.0618,0.1672,0.2825,0.0014,0.0381,25,25,100.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band2,0.1725,0.3878,7.7447,0.2153,0.3098,0.0021,0.0457,25,25,100.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band2,0.1792,0.3899,7.8790,0.2107,0.3152,0.0020,0.0449,25,25,100.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band2,0.1792,0.3900,7.8763,0.2108,0.3151,0.0020,0.0450,25,25,100.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band2,0.1793,0.3900,7.8731,0.2107,0.3149,0.0020,0.0451,25,25,100.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band2,0.1793,0.3900,7.8927,0.2107,0.3157,0.0021,0.0460,25,25,100.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band2,0.1788,0.3725,7.7738,0.1937,0.3110,0.0017,0.0409,25,25,100.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band2,0.1731,0.3691,7.6748,0.1960,0.3070,0.0018,0.0421,25,25,100.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band2,0.1764,0.3673,7.6438,0.1909,0.3058,0.0018,0.0420,25,25,100.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band2,0.1773,0.3669,7.6458,0.1896,0.3058,0.0018,0.0421,25,25,100.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band2,0.1784,0.3674,7.6036,0.1890,0.3041,0.0017,0.0418,25,25,100.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band2,0.1775,0.3628,7.5111,0.1853,0.3004,0.0017,0.0410,25,25,100.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band2,0.1779,0.3627,7.5096,0.1848,0.3004,0.0017,0.0410,25,25,100.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band2,0.1868,0.3625,7.5438,0.1757,0.3018,0.0015,0.0392,25,25,100.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band2,0.1595,0.3650,7.6248,0.2055,0.3050,0.0017,0.0416,25,25,100.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band2,0.1688,0.3621,7.6602,0.1933,0.3064,0.0018,0.0426,25,25,100.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band2,0.1793,0.3628,7.6761,0.1835,0.3070,0.0018,0.0419,25,25,100.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band2,0.1885,0.3607,7.7416,0.1722,0.3097,0.0016,0.0402,25,25,100.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band2,0.1940,0.3604,7.7734,0.1664,0.3109,0.0015,0.0387,25,25,100.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band2,0.1909,0.3606,7.7853,0.1697,0.3114,0.0015,0.0390,25,25,100.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band2,0.1809,0.3614,7.7535,0.1805,0.3101,0.0017,0.0409,25,25,100.00
A2000177,2000-06-25,MCD43A4,Nadir_Reflectance_Band2,0.1814,0.3616,7.7500,0.1802,0.3100,0.0016,0.0406,25,25,100.00
A2000178,2000-06-26,MCD43A4,Nadir_Reflectance_Band2,0.1820,0.3641,7.8102,0.1821,0.3124,0.0018,0.0420,25,25,100.00
A2000179,2000-06-27,MCD43A4,Nadir_Reflectance_Band2,0.1823,0.3640,7.8079,0.1817,0.3123,0.0017,0.0418,25,25,100.00
A2000180,2000-06-28,MCD43A4,Nadir_Reflectance_Band2,0.1793,0.3699,7.9185,0.1906,0.3167,0.0017,0.0418,25,25,100.00
A2000181,2000-06-29,MCD43A4,Nadir_Reflectance_Band2,0.1790,0.3695,7.9149,0.1905,0.3166,0.0017,0.0418,25,25,100.00
A2000182,2000-06-30,MCD43A4,Nadir_Reflectance_Band2,0.1834,0.3691,7.8732,0.1857,0.3149,0.0018,0.0424,25,25,100.00
A2000183,2000-07-01,MCD43A4,Nadir_Reflectance_Band2,0.1830,0.3687,7.8665,0.1857,0.3147,0.0018,0.0425,25,25,100.00
A2000184,2000-07-02,MCD43A4,Nadir_Reflectance_Band2,0.1832,0.3687,7.8627,0.1855,0.3145,0.0018,0.0425,25,25,100.00
A2000185,2000-07-03,MCD43A4,Nadir_Reflectance_Band2,0.1796,0.3618,7.7342,0.1822,0.3094,0.0017,0.0418,25,25,100.00
A2000186,2000-07-04,MCD43A4,Nadir_Reflectance_Band2,0.1945,0.3627,7.7468,0.1682,0.3099,0.0016,0.0402,25,25,100.00
A2000187,2000-07-05,MCD43A4,Nadir_Reflectance_Band2,0.1498,0.3574,7.5832,0.2076,0.3033,0.0021,0.0460,25,25,100.00
A2000188,2000-07-06,MCD43A4,Nadir_Reflectance_Band2,0.1447,0.3558,7.5641,0.2111,0.3026,0.0023,0.0479,25,25,100.00
A2000189,2000-07-07,MCD43A4,Nadir_Reflectance_Band2,0.1408,0.3554,7.5149,0.2146,0.3006,0.0024,0.0487,25,25,100.00
A2000190,2000-07-08,MCD43A4,Nadir_Reflectance_Band2,0.1387,0.3538,7.4721,0.2151,0.2989,0.0023,0.0479,25,25,100.00
A2000191,2000-07-09,MCD43A4,Nadir_Reflectance_Band2,0.1385,0.3535,7.4510,0.2150,0.2980,0.0023,0.0480,25,25,100.00
A2000192,2000-07-10,MCD43A4,Nadir_Reflectance_Band2,0.1393,0.3488,7.3686,0.2095,0.2947,0.0023,0.0479,25,25,100.00
A2000193,2000-07-11,MCD43A4,Nadir_Reflectance_Band2,0.1533,0.3511,7.4321,0.1978,0.2973,0.0018,0.0423,25,25,100.00
A2000194,2000-07-12,MCD43A4,Nadir_Reflectance_Band2,0.1537,0.3509,7.4299,0.1972,0.2972,0.0018,0.0421,25,25,100.00
A2000195,2000-07-13,MCD43A4,Nadir_Reflectance_Band2,0.1545,0.3506,7.4246,0.1961,0.2970,0.0018,0.0419,25,25,100.00
A2000196,2000-07-14,MCD43A4,Nadir_Reflectance_Band2,0.1547,0.3503,7.4174,0.1956,0.2967,0.0017,0.0417,25,25,100.00
A2000197,2000-07-15,MCD43A4,Nadir_Reflectance_Band2,0.1585,0.3506,7.4167,0.1921,0.2967,0.0017,0.0414,25,25,100.00
A2000198,2000-07-16,MCD43A4,Nadir_Reflectance_Band2,0.1500,0.3495,7.3975,0.1995,0.2959,0.0020,0.0447,25,25,100.00
A2000199,2000-07-17,MCD43A4,Nadir_Reflectance_Band2,0.1625,0.3488,7.4175,0.1863,0.2967,0.0016,0.0394,25,25,100.00
A2000200,2000-07-18,MCD43A4,Nadir_Reflectance_Band2,0.1631,0.3486,7.4131,0.1855,0.2965,0.0015,0.0391,25,25,100.00
A2000201,2000-07-19,MCD43A4,Nadir_Reflectance_Band2,0.1758,0.3488,7.4359,0.1730,0.2974,0.0014,0.0368,25,25,100.00
A2000202,2000-07-20,MCD43A4,Nadir_Reflectance_Band2,0.1762,0.3484,7.4248,0.1722,0.2970,0.0013,0.0366,25,25,100.00
A2000203,2000-07-21,MCD43A4,Nadir_Reflectance_Band2,0.1670,0.3435,7.2015,0.1765,0.2881,0.0014,0.0374,25,25,100.00
A2000204,2000-07-22,MCD43A4,Nadir_Reflectance_Band2,0.1622,0.3433,7.1825,0.1811,0.2873,0.0015,0.0384,25,25,100.00
A2000205,2000-07-23,MCD43A4,Nadir_Reflectance_Band2,0.1675,0.3436,7.1290,0.1761,0.2852,0.0014,0.0375,25,25,100.00
A2000206,2000-07-24,MCD43A4,Nadir_Reflectance_Band2,0.1667,0.3427,7.1171,0.1760,0.2847,0.0015,0.0386,25,25,100.00
A2000207,2000-07-25,MCD43A4,Nadir_Reflectance_Band2,0.1678,0.3410,7.0294,0.1732,0.2812,0.0015,0.0392,25,25,100.00
A2000208,2000-07-26,MCD43A4,Nadir_Reflectance_Band2,0.1776,0.3439,7.0511,0.1663,0.2820,0.0015,0.0392,25,25,100.00
A2000209,2000-07-27,MCD43A4,Nadir_Reflectance_Band2,0.1644,0.3452,7.0007,0.1808,0.2800,0.0016,0.0400,25,25,100.00
A2000210,2000-07-28,MCD43A4,Nadir_Reflectance_Band2,0.1502,0.3352,6.9117,0.1850,0.2765,0.0016,0.0398,25,25,100.00
A2000211,2000-07-29,MCD43A4,Nadir_Reflectance_Band2,0.1505,0.3348,6.9044,0.1843,0.2762,0.0016,0.0398,25,25,100.00
A2000212,2000-07-30,MCD43A4,Nadir_Reflectance_Band2,0.1507,0.3345,6.8970,0.1838,0.2759,0.0016,0.0398,25,25,100.00
A2000213,2000-07-31,MCD43A4,Nadir_Reflectance_Band2,0.1461,0.3339,6.8971,0.1878,0.2759,0.0016,0.0400,25,25,100.00
A2000214,2000-08-01,MCD43A4,Nadir_Reflectance_Band2,0.1460,0.3331,6.8742,0.1871,0.2750,0.0016,0.0400,25,25,100.00
A2000215,2000-08-02,MCD43A4,Nadir_Reflectance_Band2,0.1362,0.3334,6.8508,0.1972,0.2740,0.0018,0.0426,25,25,100.00
A2000216,2000-08-03,MCD43A4,Nadir_Reflectance_Band2,0.1097,0.3301,6.7265,0.2204,0.2691,0.0022,0.0472,25,25,100.00
A2000217,2000-08-04,MCD43A4,Nadir_Reflectance_Band2,0.1088,0.3298,6.7207,0.2210,0.2688,0.0022,0.0472,25,25,100.00
A2000218,2000-08-05,MCD43A4,Nadir_Reflectance_Band2,0.1087,0.3295,6.7151,0.2208,0.2686,0.0022,0.0472,25,25,100.00
A2000219,2000-08-06,MCD43A4,Nadir_Reflectance_Band2,0.1911,0.3303,6.4698,0.1392,0.2696,0.0016,0.0396,25,24,96.00
A2000220,2000-08-07,MCD43A4,Nadir_Reflectance_Band2,0.1910,0.3299,6.4634,0.1389,0.2693,0.0016,0.0396,25,24,96.00
A2000221,2000-08-08,MCD43A4,Nadir_Reflectance_Band2,0.1910,0.3296,6.4573,0.1386,0.2691,0.0016,0.0395,25,24,96.00
A2000222,2000-08-09,MCD43A4,Nadir_Reflectance_Band2,0.1389,0.3238,6.3005,0.1849,0.2625,0.0018,0.0427,25,24,96.00
A2000223,2000-08-10,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000224,2000-08-11,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000225,2000-08-12,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000226,2000-08-13,MCD43A4,Nadir_Reflectance_Band2,,,,,,,,25,0,0.00
A2000227,2000-08-14,MCD43A4,Nadir_Reflectance_Band2,0.1800,0.2983,4.2674,0.1183,0.2371,0.0009,0.0300,25,18,72.00
A2000228,2000-08-15,MCD43A4,Nadir_Reflectance_Band2,0.1799,0.2980,4.2623,0.1181,0.2368,0.0009,0.0300,25,18,72.00
A2000229,2000-08-16,MCD43A4,Nadir_Reflectance_Band2,0.1798,0.2976,4.6493,0.1178,0.2325,0.0008,0.0285,25,20,80.00
A2000230,2000-08-17,MCD43A4,Nadir_Reflectance_Band2,0.1797,0.2972,4.7630,0.1175,0.2382,0.0008,0.0278,25,20,80.00
A2000231,2000-08-18,MCD43A4,Nadir_Reflectance_Band2,0.1732,0.3073,6.1051,0.1341,0.2442,0.0008,0.0282,25,25,100.00
A2000232,2000-08-19,MCD43A4,Nadir_Reflectance_Band2,0.1669,0.2963,6.1036,0.1294,0.2441,0.0009,0.0297,25,25,100.00
A2000233,2000-08-20,MCD43A4,Nadir_Reflectance_Band2,0.1667,0.2958,6.0884,0.1291,0.2435,0.0009,0.0292,25,25,100.00
A2000234,2000-08-21,MCD43A4,Nadir_Reflectance_Band2,0.1667,0.2950,6.0796,0.1283,0.2432,0.0008,0.0290,25,25,100.00
A2000235,2000-08-22,MCD43A4,Nadir_Reflectance_Band2,0.1369,0.2942,6.0654,0.1573,0.2426,0.0011,0.0329,25,25,100.00
A2000236,2000-08-23,MCD43A4,Nadir_Reflectance_Band2,0.1365,0.2937,6.0543,0.1572,0.2422,0.0011,0.0328,25,25,100.00
A2000237,2000-08-24,MCD43A4,Nadir_Reflectance_Band2,0.1360,0.2933,6.0474,0.1573,0.2419,0.0011,0.0330,25,25,100.00
